level,cluster_id,comparison_view,members,comparable_pairs,all_pairs,co_membership_retention,eligible_reference_members,eligible_universe_members,best_eligible_member_jaccard,full_max_within_cluster_distance
0.85,8b9c10f1738d819a3a5c,LOO_A,21,210,210,0.6190476190476191,21,490,0.6153846153846154,0.10140813464351095
0.85,8ccde5fb72eecef5052d,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,8d110530703aea79c47f,LOO_A,3,3,3,1.0,3,490,1.0,0.0820546096146233
0.85,8e056b8e792abdcbc303,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,905f9b38c98ec0289930,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,925df0f0e6025cbe8c08,LOO_A,2,1,1,1.0,2,490,1.0,0.022126934638916795
0.85,928e1187c1f60f1539a1,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,92de1d9fafb10d19e62d,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,99abecbf5573d836c0b3,LOO_A,10,45,45,1.0,10,490,0.8333333333333334,0.08921825052745347
0.85,9b1b698befa55b67587a,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,9bd859cd4f410c55cb68,LOO_A,1,0,0,,1,490,0.5,0.0
0.85,9c8ea301d328a2cd7d32,LOO_A,5,10,10,1.0,5,490,0.8333333333333334,0.1010414934303775
0.85,9cc5eb2d4a7f36654fa4,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,9cd7b139f95035d8e150,LOO_A,2,1,1,1.0,2,490,1.0,0.06091401623893611
0.85,9e11780a6380bc9e2907,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,9e359c111ed97df2f5b9,LOO_A,3,3,3,1.0,3,490,1.0,0.08112603661115081
0.85,9e80a35d40a36195ce83,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,a0bd5f69ec2dc4510cbc,LOO_A,2,1,1,1.0,2,490,1.0,0.08013306500145823
0.85,a545df54283b7b075786,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,acac013a5a2e88814f49,LOO_A,2,1,1,1.0,2,490,1.0,0.07174894979058855
0.85,af3edcd28e343b4afd92,LOO_A,1,0,0,,1,1,1.0,0.0
0.85,b0c74239f353ee5ed5bb,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,b3733a70b7e7cecb1829,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,b855fce0089e165b279c,LOO_A,3,3,3,1.0,3,490,1.0,0.12241721630288782
0.85,b980b27129a2ddcd1297,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,bb481ade170e7b1644f5,LOO_A,2,1,1,1.0,2,490,1.0,0.07825519788233537
0.85,bcd4ae7bacdde4eb3250,LOO_A,2,1,1,1.0,2,490,1.0,0.01036801122365405
0.85,c398c20da83e349dc94a,LOO_A,15,105,105,1.0,15,490,1.0,0.12308245152401531
0.85,c4dbe0246bbbd990fe3d,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,ca009d62ffb4e38d4f51,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,ce1953d5155d1b3d4166,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,ce29dc1c621b9fb31c07,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,cfc2852027b8fa833e78,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,d051b694375e548a949d,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,d19a1d0786470217e2b9,LOO_A,2,1,1,1.0,2,490,1.0,0.10014112134271524
0.85,d5a17e2d5b78a507fac1,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,d644a456a9384bc1a7a8,LOO_A,16,120,120,0.5,16,490,0.47619047619047616,0.10911161366591204
0.85,d6cf451f24db9f37b0b2,LOO_A,2,1,1,0.0,2,490,0.5,0.14475279605985691
0.85,d7490ce3acaa68a626b7,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,d7b0da1631c945081ac7,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,d7b9777e0f6ceefffbc1,LOO_A,6,15,15,1.0,6,490,0.5454545454545454,0.07252328592707125
0.85,e26457b832e3441af5a0,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,e7b56d64b308b6a6b331,LOO_A,2,1,1,1.0,2,490,0.16666666666666666,0.0547740405189201
0.85,e8dba402804c78bfb93c,LOO_A,2,1,1,1.0,2,490,1.0,0.00276912577987809
0.85,ea11cb9d6f9260164797,LOO_A,4,6,6,1.0,4,490,1.0,0.06003018264701576
0.85,eb48adede1d110d99114,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,eba6840e806de72e6b05,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,ee1914b04993cbfcfdf0,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,ef028779b8e249020429,LOO_A,2,1,1,1.0,2,490,1.0,0.0
0.85,f1260a1077021ff345c4,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,f36b4c760b9ed9892335,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,f36e408233a08a518210,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,fafdb752083a2a6a32c4,LOO_A,2,1,1,1.0,2,490,1.0,0.13353513330511535
0.85,fb1d02df222563a817aa,LOO_A,16,120,120,0.5416666666666666,16,490,0.4230769230769231,0.11113502028009137
0.85,fbebd930c9eb3e21e9e7,LOO_A,11,55,55,1.0,11,490,1.0,0.10330783093706852
0.85,ff71c050b7473ffadb39,LOO_A,1,0,0,,1,490,1.0,0.0
0.85,04bb0bb1b47e9d933fe1,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,05a5e07ccb42b446712c,LOO_B,1,0,0,,1,1,1.0,0.0
0.85,088ee2aa453ebc20cda6,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,0c2f61077a39a0d119cb,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,0ea703d9c7528e585a4a,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,0ea75c2af358cad5a82c,LOO_B,1,0,0,,1,490,0.5,0.0
0.85,0f2d2c1c659e838d03e9,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,0f34420bf6deb7a69f7c,LOO_B,40,780,780,0.7756410256410257,40,490,0.7777777777777778,0.12099013271188586
0.85,10ab03ef9cf7699ad71e,LOO_B,7,21,21,1.0,7,490,1.0,0.06512529615947726
0.85,11d5ba29f76765ccf8f5,LOO_B,2,1,1,1.0,2,489,1.0,0.0001380714424861207
0.85,132e383a3c692ba1089e,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,13d23ecc45a37049b2e6,LOO_B,3,3,3,1.0,3,490,1.0,2.220446049250313e-16
0.85,15ab88f85c5d919cc327,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,18049a99624b8600fa68,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,1a56020529c6d64d6b19,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,1b87df472e386a2274ae,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,1c87baddb1ca72c9f1f5,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,2053539fc90ad09b7b4a,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,20e222bac9c9d8a31ddd,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,2166aa8a701058a0e676,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,2459ae027bbeb4794e4e,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,26b702c5f914f1192a09,LOO_B,3,3,3,1.0,3,489,1.0,0.09461202838227334
0.85,2857a87c99d5e649be37,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,2abf9b23f15ee1b48ab9,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,2cd8ec2f71b681c8a2d8,LOO_B,4,6,6,1.0,4,490,1.0,0.1361242729044947
0.85,2cf2e4c7943d89b5b2db,LOO_B,4,6,6,1.0,4,490,1.0,0.11262021475879269
0.85,2d5ace017a64dafb19fc,LOO_B,2,1,1,1.0,2,490,1.0,0.11527930081982518
0.85,2dbd2f1072dd16970ce5,LOO_B,2,1,1,1.0,2,488,1.0,0.0
0.85,2e80607f11ab659a8b88,LOO_B,2,1,1,1.0,2,490,1.0,0.10273449835230741
0.85,2f04615f80fcda08db78,LOO_B,1,0,0,,1,489,1.0,0.0
0.85,31131cd63637fe2141e3,LOO_B,3,3,3,1.0,3,490,1.0,0.10388245682235198
0.85,3264e4bdfea99cf9e3e7,LOO_B,21,210,210,1.0,21,489,1.0,0.005267413639214791
0.85,333854b667bd90f28686,LOO_B,2,1,1,1.0,2,490,1.0,0.08857742217949482
0.85,34f23fccb4dbd1fe28cb,LOO_B,10,45,45,1.0,10,490,0.47619047619047616,0.07919706161034568
0.85,35dc446b1a90ac517df3,LOO_B,2,1,1,1.0,2,490,1.0,0.0863623353277222
0.85,37dd125492439f052e5d,LOO_B,1,0,0,,1,487,1.0,0.0
0.85,3859a9b13ef5e5156f66,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,3947a64400c86cab4da5,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,3c9d146255f1a20e730a,LOO_B,1,0,0,,1,489,1.0,0.0
0.85,3d6c4f7613faeb6ae9df,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,3fea0971bd24591c59a3,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,45bcdb395f43240d95fc,LOO_B,1,0,0,,1,1,1.0,0.0
0.85,49c8a41e8afed3ae75e4,LOO_B,4,6,6,1.0,4,489,1.0,0.08633219810110604
0.85,4c1c08d3dcfc0ff40558,LOO_B,40,780,780,0.7756410256410257,40,490,0.7777777777777778,0.14028264233997323
0.85,4d038426683be578092e,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,4e7dab8c1e04ddf597a2,LOO_B,1,0,0,,1,443,1.0,0.0
0.85,50eec6d2709cbfe99824,LOO_B,1,0,0,,1,489,1.0,0.0
0.85,51aae1f3d735c9419f3b,LOO_B,1,0,0,,1,489,1.0,0.0
0.85,51eebe34ff4681e7a9d7,LOO_B,7,21,21,0.7142857142857143,7,490,0.8571428571428571,0.1302041276813355
0.85,53a96f21bf2a26604ddc,LOO_B,3,3,3,1.0,3,490,1.0,3.7953629128395505e-10
0.85,55b3cca360caca79cb38,LOO_B,1,0,0,,1,489,1.0,0.0
0.85,5747fe37574b3e22e149,LOO_B,16,120,120,1.0,16,490,0.8421052631578947,0.07191370478152492
0.85,58e3632eb0bc9ea84af1,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,5b8fc308d2e9977261c4,LOO_B,2,1,1,1.0,2,490,1.0,0.07824773942883956
0.85,5bda4ea1edbf84b2c299,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,5d0a2536eadffa31c504,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,64ff92670d1fc7a450a0,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,652d3278c0814e5e26ad,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,65ee45bf83ffe981ce03,LOO_B,39,741,741,0.854251012145749,39,490,0.8181818181818182,0.09745157479726396
0.85,68130b84ceb34fcc5b4c,LOO_B,3,3,3,1.0,3,490,1.0,1.1102230246251565e-16
0.85,69c1b696c1fed3e685b3,LOO_B,10,45,45,1.0,10,490,0.47619047619047616,0.05650166937648293
0.85,6d045d4a5a5a1e25a76d,LOO_B,1,0,0,,1,489,1.0,0.0
0.85,6d7e26d9fb12d6d1f05f,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,6e373ca8c4c51161c94a,LOO_B,2,1,1,1.0,2,490,1.0,0.13295354450588392
0.85,6e8b881c5b29083f2cd9,LOO_B,2,1,1,1.0,2,490,1.0,0.0
0.85,6ecdf74759887a6c3d0c,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,73842c5f575b4db6651f,LOO_B,2,1,1,1.0,2,488,1.0,0.048108351744284183
0.85,760344d19d910c88a231,LOO_B,3,3,3,1.0,3,490,1.0,0.13274504278117305
0.85,798363c80e47957ecb6e,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,7ad7bdd9a681975845d4,LOO_B,34,561,561,0.5276292335115864,34,490,0.7058823529411765,0.1285013666133814
0.85,802716de7f5d647f7782,LOO_B,5,10,10,0.6,5,490,0.6666666666666666,0.08213765055368749
0.85,8177082aee57c085c90f,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,829505393e3921348650,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,82dcac43bacce3fc3661,LOO_B,1,0,0,,1,1,1.0,0.0
0.85,85c3918a22d6e0e6b04f,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,87c29bb2c96acbf308ec,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,8b9c10f1738d819a3a5c,LOO_B,21,210,210,0.6190476190476191,21,490,0.6153846153846154,0.10140813464351095
0.85,8ccde5fb72eecef5052d,LOO_B,1,0,0,,1,489,1.0,0.0
0.85,8d110530703aea79c47f,LOO_B,3,3,3,1.0,3,489,1.0,0.0820546096146233
0.85,8e056b8e792abdcbc303,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,905f9b38c98ec0289930,LOO_B,1,0,0,,1,489,1.0,0.0
0.85,925df0f0e6025cbe8c08,LOO_B,2,1,1,1.0,2,490,1.0,0.022126934638916795
0.85,928e1187c1f60f1539a1,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,92de1d9fafb10d19e62d,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,99abecbf5573d836c0b3,LOO_B,10,45,45,1.0,10,490,0.8333333333333334,0.08921825052745347
0.85,9b1b698befa55b67587a,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,9bd859cd4f410c55cb68,LOO_B,1,0,0,,1,490,0.5,0.0
0.85,9c8ea301d328a2cd7d32,LOO_B,5,10,10,1.0,5,490,1.0,0.1010414934303775
0.85,9cc5eb2d4a7f36654fa4,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,9cd7b139f95035d8e150,LOO_B,2,1,1,1.0,2,489,1.0,0.06091401623893611
0.85,9e11780a6380bc9e2907,LOO_B,1,0,0,,1,489,1.0,0.0
0.85,9e359c111ed97df2f5b9,LOO_B,3,3,3,1.0,3,489,1.0,0.08112603661115081
0.85,9e80a35d40a36195ce83,LOO_B,1,0,0,,1,482,1.0,0.0
0.85,a0bd5f69ec2dc4510cbc,LOO_B,2,1,1,1.0,2,490,1.0,0.08013306500145823
0.85,a545df54283b7b075786,LOO_B,1,0,0,,1,489,1.0,0.0
0.85,acac013a5a2e88814f49,LOO_B,2,1,1,1.0,2,490,1.0,0.07174894979058855
0.85,af3edcd28e343b4afd92,LOO_B,1,0,0,,1,1,1.0,0.0
0.85,b0c74239f353ee5ed5bb,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,b3733a70b7e7cecb1829,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,b855fce0089e165b279c,LOO_B,3,3,3,1.0,3,490,1.0,0.12241721630288782
0.85,b980b27129a2ddcd1297,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,bb481ade170e7b1644f5,LOO_B,2,1,1,1.0,2,490,1.0,0.07825519788233537
0.85,bcd4ae7bacdde4eb3250,LOO_B,2,1,1,1.0,2,490,1.0,0.01036801122365405
0.85,c398c20da83e349dc94a,LOO_B,15,105,105,0.580952380952381,15,490,0.7333333333333333,0.12308245152401531
0.85,c4dbe0246bbbd990fe3d,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,ca009d62ffb4e38d4f51,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,ce1953d5155d1b3d4166,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,ce29dc1c621b9fb31c07,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,cfc2852027b8fa833e78,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,d051b694375e548a949d,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,d19a1d0786470217e2b9,LOO_B,2,1,1,1.0,2,490,1.0,0.10014112134271524
0.85,d5a17e2d5b78a507fac1,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,d644a456a9384bc1a7a8,LOO_B,16,120,120,0.5,16,490,0.47619047619047616,0.10911161366591204
0.85,d6cf451f24db9f37b0b2,LOO_B,2,1,1,1.0,2,489,1.0,0.14475279605985691
0.85,d7490ce3acaa68a626b7,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,d7b0da1631c945081ac7,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,d7b9777e0f6ceefffbc1,LOO_B,6,15,15,1.0,6,490,0.5454545454545454,0.07252328592707125
0.85,e26457b832e3441af5a0,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,e7b56d64b308b6a6b331,LOO_B,2,1,1,1.0,2,490,0.16666666666666666,0.0547740405189201
0.85,e8dba402804c78bfb93c,LOO_B,2,1,1,1.0,2,489,1.0,0.00276912577987809
0.85,ea11cb9d6f9260164797,LOO_B,4,6,6,1.0,4,487,1.0,0.06003018264701576
0.85,eb48adede1d110d99114,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,eba6840e806de72e6b05,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,ee1914b04993cbfcfdf0,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,ef028779b8e249020429,LOO_B,2,1,1,1.0,2,490,1.0,0.0
0.85,f1260a1077021ff345c4,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,f36b4c760b9ed9892335,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,f36e408233a08a518210,LOO_B,1,0,0,,1,489,1.0,0.0
0.85,fafdb752083a2a6a32c4,LOO_B,2,1,1,1.0,2,487,1.0,0.13353513330511535
0.85,fb1d02df222563a817aa,LOO_B,16,120,120,0.5416666666666666,16,490,0.4230769230769231,0.11113502028009137
0.85,fbebd930c9eb3e21e9e7,LOO_B,11,55,55,1.0,11,490,1.0,0.10330783093706852
0.85,ff71c050b7473ffadb39,LOO_B,1,0,0,,1,490,1.0,0.0
0.85,04bb0bb1b47e9d933fe1,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,05a5e07ccb42b446712c,LOO_C,1,0,0,,1,1,1.0,0.0
0.85,088ee2aa453ebc20cda6,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,0c2f61077a39a0d119cb,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,0ea703d9c7528e585a4a,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,0ea75c2af358cad5a82c,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,0f2d2c1c659e838d03e9,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,0f34420bf6deb7a69f7c,LOO_C,40,780,780,0.6423076923076924,40,490,0.6326530612244898,0.12099013271188586
0.85,10ab03ef9cf7699ad71e,LOO_C,7,21,21,1.0,7,490,0.7,0.06512529615947726
0.85,11d5ba29f76765ccf8f5,LOO_C,2,1,1,1.0,2,489,1.0,0.0001380714424861207
0.85,132e383a3c692ba1089e,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,13d23ecc45a37049b2e6,LOO_C,3,3,3,1.0,3,490,1.0,2.220446049250313e-16
0.85,15ab88f85c5d919cc327,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,18049a99624b8600fa68,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,1a56020529c6d64d6b19,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,1b87df472e386a2274ae,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,1c87baddb1ca72c9f1f5,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,2053539fc90ad09b7b4a,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,20e222bac9c9d8a31ddd,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,2166aa8a701058a0e676,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,2459ae027bbeb4794e4e,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,26b702c5f914f1192a09,LOO_C,3,3,3,1.0,3,489,0.23076923076923078,0.09461202838227334
0.85,2857a87c99d5e649be37,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,2abf9b23f15ee1b48ab9,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,2cd8ec2f71b681c8a2d8,LOO_C,4,6,6,1.0,4,490,1.0,0.1361242729044947
0.85,2cf2e4c7943d89b5b2db,LOO_C,4,6,6,1.0,4,490,1.0,0.11262021475879269
0.85,2d5ace017a64dafb19fc,LOO_C,2,1,1,1.0,2,490,1.0,0.11527930081982518
0.85,2dbd2f1072dd16970ce5,LOO_C,2,1,1,1.0,2,488,1.0,0.0
0.85,2e80607f11ab659a8b88,LOO_C,2,1,1,1.0,2,490,1.0,0.10273449835230741
0.85,2f04615f80fcda08db78,LOO_C,1,0,0,,1,489,1.0,0.0
0.85,31131cd63637fe2141e3,LOO_C,3,3,3,1.0,3,490,1.0,0.10388245682235198
0.85,3264e4bdfea99cf9e3e7,LOO_C,21,210,210,1.0,21,489,1.0,0.005267413639214791
0.85,333854b667bd90f28686,LOO_C,2,1,1,1.0,2,490,1.0,0.08857742217949482
0.85,34f23fccb4dbd1fe28cb,LOO_C,10,45,45,0.4666666666666667,10,490,0.35294117647058826,0.07919706161034568
0.85,35dc446b1a90ac517df3,LOO_C,2,1,1,1.0,2,490,1.0,0.0863623353277222
0.85,37dd125492439f052e5d,LOO_C,1,0,0,,1,487,1.0,0.0
0.85,3859a9b13ef5e5156f66,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,3947a64400c86cab4da5,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,3c9d146255f1a20e730a,LOO_C,1,0,0,,1,489,1.0,0.0
0.85,3d6c4f7613faeb6ae9df,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,3fea0971bd24591c59a3,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,45bcdb395f43240d95fc,LOO_C,1,0,0,,1,1,1.0,0.0
0.85,49c8a41e8afed3ae75e4,LOO_C,4,6,6,1.0,4,489,1.0,0.08633219810110604
0.85,4c1c08d3dcfc0ff40558,LOO_C,40,780,780,0.6423076923076924,40,490,0.6326530612244898,0.14028264233997323
0.85,4d038426683be578092e,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,4e7dab8c1e04ddf597a2,LOO_C,1,0,0,,1,441,1.0,0.0
0.85,50eec6d2709cbfe99824,LOO_C,1,0,0,,1,489,1.0,0.0
0.85,51aae1f3d735c9419f3b,LOO_C,1,0,0,,1,489,1.0,0.0
0.85,51eebe34ff4681e7a9d7,LOO_C,7,21,21,0.42857142857142855,7,490,0.5,0.1302041276813355
0.85,53a96f21bf2a26604ddc,LOO_C,3,3,3,1.0,3,490,1.0,3.7953629128395505e-10
0.85,55b3cca360caca79cb38,LOO_C,1,0,0,,1,489,1.0,0.0
0.85,5747fe37574b3e22e149,LOO_C,16,120,120,1.0,16,490,0.6956521739130435,0.07191370478152492
0.85,58e3632eb0bc9ea84af1,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,5b8fc308d2e9977261c4,LOO_C,2,1,1,1.0,2,490,1.0,0.07824773942883956
0.85,5bda4ea1edbf84b2c299,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,5d0a2536eadffa31c504,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,64ff92670d1fc7a450a0,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,652d3278c0814e5e26ad,LOO_C,1,0,0,,1,489,1.0,0.0
0.85,65ee45bf83ffe981ce03,LOO_C,39,741,741,0.6977058029689609,39,490,0.6666666666666666,0.09745157479726396
0.85,68130b84ceb34fcc5b4c,LOO_C,3,3,3,1.0,3,490,1.0,1.1102230246251565e-16
0.85,69c1b696c1fed3e685b3,LOO_C,10,45,45,0.8,10,490,0.8181818181818182,0.05650166937648293
0.85,6d045d4a5a5a1e25a76d,LOO_C,1,0,0,,1,489,1.0,0.0
0.85,6d7e26d9fb12d6d1f05f,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,6e373ca8c4c51161c94a,LOO_C,2,1,1,1.0,2,490,1.0,0.13295354450588392
0.85,6e8b881c5b29083f2cd9,LOO_C,2,1,1,1.0,2,490,1.0,0.0
0.85,6ecdf74759887a6c3d0c,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,73842c5f575b4db6651f,LOO_C,2,1,1,1.0,2,488,1.0,0.048108351744284183
0.85,760344d19d910c88a231,LOO_C,3,3,3,1.0,3,490,1.0,0.13274504278117305
0.85,798363c80e47957ecb6e,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,7ad7bdd9a681975845d4,LOO_C,34,561,561,0.5561497326203209,34,490,0.7058823529411765,0.1285013666133814
0.85,802716de7f5d647f7782,LOO_C,5,10,10,0.6,5,490,0.3333333333333333,0.08213765055368749
0.85,8177082aee57c085c90f,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,829505393e3921348650,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,82dcac43bacce3fc3661,LOO_C,1,0,0,,1,1,1.0,0.0
0.85,85c3918a22d6e0e6b04f,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,87c29bb2c96acbf308ec,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,8b9c10f1738d819a3a5c,LOO_C,21,210,210,0.9047619047619048,21,490,0.9090909090909091,0.10140813464351095
0.85,8ccde5fb72eecef5052d,LOO_C,1,0,0,,1,488,1.0,0.0
0.85,8d110530703aea79c47f,LOO_C,3,3,3,1.0,3,489,1.0,0.0820546096146233
0.85,8e056b8e792abdcbc303,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,905f9b38c98ec0289930,LOO_C,1,0,0,,1,489,1.0,0.0
0.85,925df0f0e6025cbe8c08,LOO_C,2,1,1,1.0,2,490,1.0,0.022126934638916795
0.85,928e1187c1f60f1539a1,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,92de1d9fafb10d19e62d,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,99abecbf5573d836c0b3,LOO_C,10,45,45,0.4666666666666667,10,490,0.375,0.08921825052745347
0.85,9b1b698befa55b67587a,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,9bd859cd4f410c55cb68,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,9c8ea301d328a2cd7d32,LOO_C,5,10,10,1.0,5,490,1.0,0.1010414934303775
0.85,9cc5eb2d4a7f36654fa4,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,9cd7b139f95035d8e150,LOO_C,2,1,1,1.0,2,489,1.0,0.06091401623893611
0.85,9e11780a6380bc9e2907,LOO_C,1,0,0,,1,488,1.0,0.0
0.85,9e359c111ed97df2f5b9,LOO_C,3,3,3,1.0,3,489,1.0,0.08112603661115081
0.85,9e80a35d40a36195ce83,LOO_C,1,0,0,,1,480,1.0,0.0
0.85,a0bd5f69ec2dc4510cbc,LOO_C,2,1,1,1.0,2,490,1.0,0.08013306500145823
0.85,a545df54283b7b075786,LOO_C,1,0,0,,1,489,1.0,0.0
0.85,acac013a5a2e88814f49,LOO_C,2,1,1,1.0,2,490,1.0,0.07174894979058855
0.85,af3edcd28e343b4afd92,LOO_C,1,0,0,,1,1,1.0,0.0
0.85,b0c74239f353ee5ed5bb,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,b3733a70b7e7cecb1829,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,b855fce0089e165b279c,LOO_C,3,3,3,1.0,3,490,1.0,0.12241721630288782
0.85,b980b27129a2ddcd1297,LOO_C,1,0,0,,1,490,1.0,0.0
0.85,bb481ade170e7b1644f5,LOO_C,2,1,1,1.0,2,490,1.0,0.07825519788233537
0.85,bcd4ae7bacdde4eb3250,LOO_C,2,1,1,1.0,2,490,1.0,0.01036801122365405
