api,parameters,status,row_count,columns,content_sha256,elapsed_seconds,error
balancesheet,"{""end_date"": 20211231, ""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 100, ""start_date"": 19980101, ""ts_code"": ""600000.SH""}",accessible_nonempty,24,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",65ca5af92d7e70c5a9bc976f9a5ef6950332f685e3d4dc290ea38e90449d5365,0.08,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20100331"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",09fdef863dcf9457ee75002fe6187adcf18c3baa1dfc2ac4512a8143dc5a0b66,0.075,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20100630"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",06b89217bc98f13b7a80cfed92c2037077a3ef667acc9d359c981bff954140a2,0.09,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20100930"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",d35d8db0c79d8816bb8cfb5fc039554d01bb6ad5e3fda5897d59a897691d5a4b,0.085,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20101231"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",b775236e1f6dd409dfb40e34bf5d11173993e424a3bbb4701a1dbcf2f3bad2a1,0.082,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20110331"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",51e4c065ea543107751492ffa12ff757df6d9744f369cb7906aef98775f9a549,0.091,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20110630"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",e38e6b2cce1fe4ba808511ad641463693ae802248c7ee6cffcc44f3c200afff6,0.085,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20110930"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",f87d5f40a1b5dfe2c2bec543b91f1ce6113de1a6dbc272e080bceb6129369498,0.183,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20111231"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",9012aa1f4b382bbb50ec57a3fb2117f88bd4249754cd6958904beedb432728ee,0.094,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20120331"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",01b63550a0ee5a6fb1ac2fe4d097ef348469ae09f2b36eab54680d747a5e5788,0.08,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20120630"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",8597c208cb8f7be29e2954dd1e4b2d496a970f285b08d181b05b280d385343dc,0.092,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20120930"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",7fa1d5697b87b566c5c5a18f75debffff96e64f2b2686bd4f3432c35ddfb397c,0.078,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20121231"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",883083f0ed74fda0ddca8ae6562b05c13c44f67187e60711760ca10894a4f1af,0.081,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20130331"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",3628ec3d42e1844df5684efd815cc41989bdd5e1627ed9d73adf6266bc05ff74,0.097,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20130630"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",94e2503edc8585c471db8b7ec6647d847a7474ef449c7bf52f9cf66833dcb10d,0.09,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20130930"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",96f877e47283d760685073c64daada9df8ae35b40ce6260bb6d48b526c6eba56,0.088,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20131231"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",1cdab0b4c273bb47d6573824c6dbd67538ff10a6cd3a33e191fb187387ab3c59,0.086,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20140331"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",08b71e4ab4d4afcefdebc342e61bd62e7fad013b7471a53a00620c5416e911b1,0.088,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20140630"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",2bfac6c582bcd3974c1d93849b7032b22a1a30bcbc474634fa6bd7f4ee2a4ac7,0.066,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20140930"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",cfc5e02fcf7d14f1daffa2eaf0bc47453ecfba9b26c6a343d85b81aff3a67033,0.089,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20141231"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",59375aca1387d63bb22ad47bd66672c80ba6a69a07b534ac1f34453b8a672dbb,0.077,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20150331"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",0c5d036a8c4e710a7cc74d956b5b120c6e9cd40a488e9ad3c9469a00c09b7a50,0.096,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20150630"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",6fd62763c1c606d71b97fdfb0429951312cb545809497a0641163d38a4141566,0.076,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20150930"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",ccc070bd26b38b20b90a7a8f1fb35a62ab3d4394d9f957e1a48aa4d97e86d3da,0.079,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20151231"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",25b267e8bb5c852c1f01307112e994d741c96a2acb6c77fec44f44e4bc991f54,0.073,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20160331"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",332ecfaace9e90386a937b29e351760fab7c16bf4cfbbd4d380aeaa8bcdb62ac,0.084,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20160630"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",85570926b46b1a4808a18c9627873514c55302525414c65e5c243ce9ca003ceb,0.089,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20160930"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",2dc7b0fe5ba54e21bffb9bf8212702d20e14d499a72c6f44b8a16602223f706e,0.102,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20161231"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",e7604714f854ad833daa138cba58597f2db9f9d4ba2c42545620bf846864df34,0.089,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20170331"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",586b4406d94ba7f68387a1cf7c80e0ced49c8751b98e4463268e0809e2ef279f,0.072,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20170630"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",3e8d121e7bbe812d3411d0045e376cb2965239719feb6984c32d3579ce1c49ac,0.08,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20170930"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",5b89bbd46d0cb0a38c80841c5abdf3ddf0b305efb494e060c3c8941b73f79fe7,0.07,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20171231"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",17d34a501fec6693ad04d16e1fb87a42a154e025a3f8a182679c61662423cbce,0.077,
cashflow,"{""end_date"": 20211231, ""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""start_date"": 19980101, ""ts_code"": ""600000.SH""}",accessible_nonempty,68,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",c963879db47300f5e21da5b2dd5b25cd45fcb12af4be12fb05a4645892740026,0.082,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20100331"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",e2e0963401591f811553537a85bca451a13267d7d65a9d0060644e89340081c0,0.091,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20100630"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",7ef154df7b531523fa02287a0f66a9a68575753d532b2b945ecc6f08f579fea2,0.116,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20100930"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",4060bbee19d27ddbb6831090cdd563cc9d72122d07ab6c5367376c03b92fef12,0.097,
