factor,partition_id,source,economic_family,research_usable,block_reason,authoritative_semantics,canonical_factor_id,lineage_hash
mature_vwap_deviation_20,mature_market,mature_public,TradingBehavior,True,,factor_universe_v2_lineage_accepted_semantics,b6c1e71dcd022727e3e8a9b815a67d39d9f8b86fdf47be1f1bd118642bfe0402,5fbf524cd0c1463914d8e0b6f263b7d33785e2cc801838c885832e9df30183dd
max_drawdown_20,project_basic_001,project_basic,VolatilityRisk,True,,factor_universe_v2_lineage_accepted_semantics,291ed590f3261c37d8f3e0ec67a6761e9befc98c578e8d1e417a032929533c0e,e286f6a2d39847e8e34245d33965328332a7582b50cf2f1e25c4122c5cf2ec32
ret_10,project_basic_001,project_basic,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,10e3a1a8783251a28f6ac3d70f24a5b8862d816967ee6273dee666edb03bf8a3,7c3bc72d7870094e7495f221961fb83e1418729392bf9643fe17a56cb972bcf6
ret_20,project_basic_001,project_basic,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,75b40893370f4397a933c8b9cfab5ca6383f504484e67db024c1035d4381d877,4218a4b56ff801bc836254e25f36558fcaaa1d5217d0106d38e99518bf0fb5d8
ret_5,project_basic_001,project_basic,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,f8fa982aad7356a5ba0c99069f88006eada183734f5e182585baa1a8b65525aa,ccc269813f208ac1be2d9a2d87aa2e1018e59bb5b2750847fd4f86828ca97069
rev_20_exclude_5,project_basic_001,project_basic,Reversal,True,,factor_universe_v2_lineage_accepted_semantics,cb89b1b59d067bd4b0299ba15257dacaa9b79c9f61b2e881ed925ca60f4cd893,de09bc2bc09d72374d5b5d23479cd5838483ef3320d61033d534f1af986d7062
rev_5,project_basic_001,project_basic,Reversal,True,,factor_universe_v2_lineage_accepted_semantics,271b78e4effe9bd388a3d2d8f133c70a9fb826b590a1f20d1343c2558840dab8,21fdb17ae82e85fe54f7085c68f42d9d62e30c8221d9520e8e40b5cfb60a1be3
std_20,project_basic_001,project_basic,VolatilityRisk,True,,factor_universe_v2_lineage_accepted_semantics,10ce63bd195a901832571ac18d7d7e669980ea873523700c697bc18d07dba25b,8fe859df4f75542e5d05b3918ab31e8aa2097efe8a1871dbee67ae561267027a
ta_momentum_ao,ta_001,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,26aafde5bd0ed0323a67578dc89b36eafefaddfe1221f2b9f3d1862b3f0c6706,894c5041696c3b06e602c93c9274828d0d133c1bb7e04b0b75514f4c9c92863d
ta_momentum_kama,ta_001,ta,MomentumTrend,True,,causal_kama_v1_anchor_2000_01_04,5ee923391ceb9eb40dd0369c6a3c0a0a2be754f5ec90dac520c7f056b0f85640,9b0bd181c34d0615d3e83f68adeb5173751c4105f12ed5b66cc341d515fa4f85
ta_momentum_ppo,ta_001,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,a60bed965b3ac1d0f9f832152be83e1d10f8d981d217ad4f4575c1a1e45e2c5c,b6bef9e8e9dfe08a42cb50ed5fbffad64e9cdccdc47172e924170e1e6df02e3b
ta_momentum_ppo_hist,ta_001,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,8e340686676d4d6f1762931fe7f4106113f8dd7b1840d6d2373d15022347a627,31906c5f8cec40b48d67d8f894801ebe0b27c4d17999b9a79a636222c52aa6e3
ta_momentum_ppo_signal,ta_001,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,e3ba3db30be9c54744f482900c1e48a57348d4141eca6e0362d8e12228889bbd,34196c434f33c7d484498da8a7cd30a7e1bd36b7d0955fec566e810a9b79857b
ta_momentum_pvo,ta_001,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,c499ceb81035bc5bb5421ba2b693c2ff5bb25a5eab6b51d621df114c2a2a9140,6f8399e561bacd179894823d6f8a4d52b7f65767d65a65879ba6a06776e2a6a5
ta_momentum_pvo_hist,ta_001,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,7881c436e54f4f3d0555c029227bac2ac7ebf50fc607ed32ffa0cd2b34e86859,13089c6ffc255dc6d604b4508bab94eed463ac81b4fba32585cc3a049e4000ad
ta_momentum_pvo_signal,ta_001,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,daa1994d7892fe64b12de437effa5e532bcd4e1ab706bc5c249b8e37be0148ee,0cf84b8b9684e4285c5c1568408de2b92f5b3c17c29d9cd3e91dc3b4b497fe66
ta_momentum_roc,ta_001,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,8fc9352076aac750c0fdb4a90e656526c30cc042b18acded1fee453649372890,66963e86fdb591e441d78302d12bba5fdd8c246df875348213e2d280ccb232bd
ta_momentum_rsi,ta_001,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,f8a9f5457c944a5210921d24d8d1fb1efc6e50b70cfc50ddff5b69dac62f38db,78fa6a03ff196ca29c049463c6f2af30f7aebc96470b75af16298d81fddc2b4f
ta_momentum_stoch,ta_001,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,54465e42c907cfafa5d5ab2de7a03ec91212627cbae263f2663c62eaa501d496,2e5a1486e1da48dace3c13f7226df51e3a55ea94d9458c2175b47272f0a931c8
ta_momentum_stoch_rsi,ta_001,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,4d87b14112e7753fb14c54a500c68e17f9afecfd6ef268196784114f2dcc1109,433993458ad91ba3e6dc331c3c008e18551c5f192f56dd81bd18949fb18ab326
ta_momentum_stoch_rsi_d,ta_001,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,253fac702fea97f392d0675d7b09c9f169b4730f6a2587b7a626901f33130859,13550478d027ea14069293bfd7be0e45101739fe9a1d9976641a4b1d30132ca5
ta_momentum_stoch_rsi_k,ta_001,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,97c6a9f48840c194d37cf0cfaae805d6efa7a2486a20a88130d7598761aefc4c,c48b036a2845215f9b4d5ee6a9bc3ad691b6415f67d9f08163d0bb900b6d8d65
ta_momentum_stoch_signal,ta_001,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,fa4298b3bd102e091497a4d9a947c1449abbe969013f12607910ff1ad489a7d4,a2bd983a74f2dca1fe7da9783395fbaa38d6fcadfe4268ca5db8bb5735f8b786
ta_momentum_tsi,ta_001,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,1e36c9bbbc15f0b2419fe699759e6ff250a1b5c984391c44211362fa9be1b0c3,7cd7de6c3838d526a363194308c286e7b0c3a28a5b42de74f86147edf9a6be2a
ta_momentum_uo,ta_001,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,826595d7239c6de591c446faa3379fd9692cff0f878413d4963946c939fa7d20,281f250509a32c4f3b2e3d2668e06e21fe5b47c04f8cca71528dfaf2b72cefb1
ta_momentum_wr,ta_001,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,c7c66a9b9da84a5d3b9a7ee9819eaf7f77387d7305caf3807b9805f00c213069,f5aba8c7964e87256d59bed9dbeeec025f3da03ba2a1de83cfffdc0aecd0aa21
ta_trend_adx,ta_001,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,44f08853a7c2933a012bd7d232209695f9735efdb3ec74f209b8c6c600bfc115,5d2ca04ec978cb7c7e492322ce8e031cbd83a8cfb0453930bdf9123ad39cf1bf
ta_trend_adx_neg,ta_001,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,28dd9dc52d3973cf5219b3b879e22cb8b270b5f7d68d9e59ecca4f5e0589f734,fa96cf7caa0f7ec7059c0548ec98554347e0f0bb58513639eff64a78219010fc
ta_trend_adx_pos,ta_001,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,cd6c1da400b3c6fc90dfa795e2c4fde56b7fe5d3cefe78e2b16ff743aaa9c65a,a44927e0a0316bdb2d38134bacda76388554781207761376e9b52378fc04cc34
ta_trend_aroon_down,ta_001,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,b64653ace38cf3120203f8078ec14a1ffcdf342799f4e67295f351c8b7e038bc,105ac99af36456bd9b2053928057fb0c1bec2c1cf6198a64a1b769838488843c
ta_trend_aroon_ind,ta_001,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,60e9b81814ac6f6b77ab88b4b5531d2bb6fe76ef2176ce1ba12c134a867581a0,b549172cdc04f8fddd88e124fe1b7dd68bb795b555bce90aac26c4d3d34e85a0
ta_trend_aroon_up,ta_001,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,64c9d4d43229e51466612d54fdfb09d1f069073fdaa9d0cc4fe6601048897b61,3329d83e688f9e53c6a9c84e01982f5c45cc94aa2db17ea7fd951d4c5d71c075
ta_trend_cci,ta_001,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,a36047575de6dbc037d0bf5bb2539a39535a2e1319b9f06b6515cac842570c43,7d44670aad3fb513e62afea7d2c9b118a8c79b336073898c03703b4ffbb7b15d
ta_trend_dpo,ta_002,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,c0e390055f1e949c53607489560105e863bcd0325e8f6ff5101e5d787e22b1d5,233f1e866197e08d065311b4f895550bdffa0849b760fe0f7d19bc19d9db0154
ta_trend_ema_fast,ta_002,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,ba73f7460ca6eaf010c77998172986c3c5e80766b30dc2031a1eaa7e9d4a0938,4986bc73027ce5a5ca2f28267f54cd2550f30be64dae94318a8fe868373a14ff
ta_trend_ema_slow,ta_002,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,704e261cc5f37abaed846745101898e5a24dc918f4348e5aabe552eea1213366,49fc1ea867bde93b73960a5f2c656f1e4f16631c2e1322a3d1bb3b65859d1464
ta_trend_ichimoku_a,ta_002,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,7369a6a195156d5c88e46f891b340807d3fbb53dfc5b5e7174ba589136c3e26a,491e46309fac4eed5523ed5cdea6473017d161db4c886f99009abe5e5f12a632
ta_trend_ichimoku_b,ta_002,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,ad6dd55cbeedf118d9d500893d8eff72df9b9c67fba246c338146066a38392e9,f79989357b334e69a517fcac42b3f2dabb3dc9fc2ffe401804ac65b2878fa930
ta_trend_ichimoku_base,ta_002,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,3007b36690c71cdaa1d28b22bf7d4adcac429813da73a18a178787eaf5330c09,3046e625755bd0aae25ff56fc5e117bf5a2309b6a187e86b0208a53cf5fbc6d5
ta_trend_ichimoku_conv,ta_002,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,a5e2a4bd11a0388524d4fcdf69c30fa519e18e82bb6fadb11518a0b50ea42811,4c98bde8e9747b6357c77246c9245e63059a005cec5ec3859946bf6d7a196b9e
ta_trend_kst,ta_002,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,fd6fb20c12528434302a5b14d90086ae2744f888cff43a7f2cfe2cf629b0706d,06cbce82ed566506e1223e291cabaf026d3357c163ccbd91f21099638e672b03
ta_trend_kst_diff,ta_002,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,2db05a3401a464f6b1a45b647596aa01562bc729b4426329e0f2360fea016110,3e3f2ffd94ee190f133174803fb88615ec9f5bcbe0d2775547c87857572b4a7f
ta_trend_kst_sig,ta_002,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,bf426c0ca139b3a0b94822376a1c0d279eb1b796191b04f4a85305bd198affaf,bfcd96d84cdb7c72b35f2b74f2440fa1a99267170a48f757c65840b4e1ff48d2
ta_trend_macd,ta_002,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,ca5d47f1af4dff515d7f334d2b71d59f8ab887c358012eb0743eb370d0920f6a,0c98df506bc76a5976605e33017f508e5fc8aa98c44d09780610d1e774b62059
ta_trend_macd_diff,ta_002,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,765b28e20a38e02dc2593e7401a3858fde360a83e2b124c02b99db4bbe013750,39b2d57ab66bd65488a2e16cdf3a78771f687798a02da6fd2ee9c21fa0898119
ta_trend_macd_signal,ta_002,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,51b929178d8237a64d8549b3e5e301c2e88f8050c810f8a511ac5e410f8ef82f,4086485708d410ab556f534c4daf300278876744bc55111d1f246691c0c338d5
ta_trend_mass_index,ta_002,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,f2b0ee9786af031d508699f9d5821795cbbe2db4114d9eda49e6730ccf08c604,2b0317be422fd5207f39f324ff2d1a979b34eda12f1a9e0a63cb60dd318406e9
ta_trend_psar_down,ta_002,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,063d51c0faff805517f96e1ec95d0136cd5621039808ac1abfd9b44eb31db76f,8de45f748b2713e7a8d27a022eafe85a7b25f71b78ea4b7a9bf2c2c967adc6b2
ta_trend_psar_down_indicator,ta_002,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,679a4cd0f50d9603f01eccbd3ef8fae37c7c15fc32e7e34a98eb80675c3a0fc2,69a0270515a9d92a0337dc7cab48b74be8496be9cbab73c1bca54e70aec8a387
ta_trend_psar_up,ta_002,ta,MomentumTrend,False,insufficient_historical_coverage,factor_universe_v2_lineage_accepted_semantics,56d3e88292b24317b908a231ae08a6ace8d46fc8fc8b94edf41994553999e904,3fcad60f18e792cdc35636794996bd9942e5ea9e2ff00d7774d9edcf42b416da
ta_trend_psar_up_indicator,ta_002,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,db0910eb749f33026cb73f729584bd22a41cef0dd2b3d5cc12bf1773c2a64cfe,e4915f10cd5fdbdbee1799029b8ef3dcad4c9d180caaadace8a323cd6de50016
ta_trend_sma_fast,ta_002,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,effad2c5f2fe8cfc3f4fb0c0aa8eadd48a69f0b5e11aa719a47f8cb07e8a4bca,5c1101689183186577f91f047e0789d30293fd0252e50ca5c235a273f38ee11f
ta_trend_sma_slow,ta_002,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,08aa19a90b09e48f941d07a70c5c929b4329cc4ae52c6aa2160d3ae81d83b405,174d4a4e3ff2ce6bad2c3e17c68bcc8add4551921b743bae4acbdd3380bb9392
ta_trend_stc,ta_002,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,b9130af2b85e5337f05132c96e056eeef64189422c9d3bfe56b6fde8ae70b2e0,f0a4cd8c87621ade032bc691eb75462bf6dac127ccba88f5296fb7ce763887d9
ta_trend_trix,ta_002,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,e9b956e5ab0acbb49ca68e9ed620e14020333cf39b7b7d3fa7a79af857e8325c,21692148d04f093ce0a4454b76db765c7b8d55e0a94814f0ac27912385ac0172
ta_trend_vortex_ind_diff,ta_002,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,0fdadcd786ac1c218927359078e8f48a7e6b62d8fba6323e915c7fb7078d2ee7,4f762f0bc2f1a7651e06f769d605a8d469164ef396c15004ae9bc486413f7eb5
ta_trend_vortex_ind_neg,ta_002,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,496fd746db9dc43f84a5439f01f9477d1cef99f279f508bc29d74fee5db3d54a,3af5d763d5f64a873127b0f3eb2cabbf8de72b9153dd0aab965e4594632d3e63
ta_trend_vortex_ind_pos,ta_002,ta,MomentumTrend,True,,factor_universe_v2_lineage_accepted_semantics,e0e87fcab75a281557e57ea104e6f3e00768cfadc0c184336ff457e517285da0,03eb2148f9974c317af9fd31a0ff4851fe5749b804949ee19852711e4d8c400b
ta_volatility_atr,ta_003,ta,VolatilityRisk,True,,factor_universe_v2_lineage_accepted_semantics,f4a1a20347a0bd06c3aeee87866660d08dd23c67e360643a0ded17274754afe6,f9efb3cf35f6a267a25392ef1c7e34f5d39871bedbd4572d8cfc231c0b988561
ta_volatility_bbh,ta_003,ta,VolatilityRisk,True,,factor_universe_v2_lineage_accepted_semantics,c1eb8d1985d0a716cae81a005ce02e74361888760e1529dce79333edd323d800,744908f280e90cb9051da58cd595b2d91b2063204c4e49378d19485de959b894
ta_volatility_bbhi,ta_003,ta,VolatilityRisk,True,,factor_universe_v2_lineage_accepted_semantics,1de04a2144841559106d8dcc5d964c1c94887a391930eaa18e5350994e01aad6,e338638626d8461418f3094dab3cb76a4a35be487798189f7a4cb2227529488d
ta_volatility_bbl,ta_003,ta,VolatilityRisk,True,,factor_universe_v2_lineage_accepted_semantics,fb30e8ec9490c5280f848f0ec25dffdb62b7e0326f55cbbd5900a61dc9bc6db7,b7caedb5f7eb48ba1166b83963b65331bfaf9ee8f345db200c1bd39c9d5776ec
ta_volatility_bbli,recovered,ta,VolatilityRisk,True,,factor_universe_v2_lineage_accepted_semantics,033b30ab5f1b63d02bc4163c44dee2a51bde8dfc89c2a97fcaaa892db8722e8e,ee8146696442982dd9045f0d59d29df2d2afe3cd28ee97ed54a212f332f6a1f1
ta_volatility_bbm,ta_003,ta,VolatilityRisk,True,,factor_universe_v2_lineage_accepted_semantics,7b0d4366dad0d7af6bf694beed163ff230aa42a4e6c738f75d08940fdf131caf,242656077e3a1a1324916756b9e2130d494ca2162c2f02fa48b1fd3dc984ac0d
ta_volatility_bbp,ta_003,ta,VolatilityRisk,True,,factor_universe_v2_lineage_accepted_semantics,1561ae4614925eddca93db48e826755288cdd1b1d3844250c44b6e7f332007c8,9ad1d660b9c436712208b20807195d62a4c80b4b658251fe0d9d34600c3f2fda
ta_volatility_bbw,ta_003,ta,VolatilityRisk,True,,factor_universe_v2_lineage_accepted_semantics,021b500bf8856a6424509a5fd6c19370d8b49800c65458f5e17c19af2453fc34,5ac2d0d86b268b7eedf43d88b1b170db13ba3ef57181f73cb75d0de53e4ceb6b
ta_volatility_dch,ta_003,ta,VolatilityRisk,True,,factor_universe_v2_lineage_accepted_semantics,069cec277281276be6fb14324531d3942d7e0f29e3065b78963fb03183f08260,0ceaa72a4ff18e45e5abd1bf1b6f7cab8e0f3dc16d3f02d8c1ff59cd0665ace2
ta_volatility_dcl,ta_003,ta,VolatilityRisk,True,,factor_universe_v2_lineage_accepted_semantics,fcaabd17de0a1e6d836850fe383adaa321cb1f1a18e4a75c177c5879089d12db,2627202d1252d5ae59557f6d308d8338629f5910fbec2611b492863c5f798671
ta_volatility_dcm,ta_003,ta,VolatilityRisk,True,,factor_universe_v2_lineage_accepted_semantics,8e453ce9452ae815609ea85f6a286f79d74fbeab5ef44da81b68f595189607d7,0ec2d4c65d2a0959716e4e22619e32950c780196f2830ef47b3c4d7381602622
ta_volatility_dcp,ta_003,ta,VolatilityRisk,True,,factor_universe_v2_lineage_accepted_semantics,604dcdb5a9f04a240743b82602aa5fa6dc30672ff0635157b3c09aca53061b09,befc01579ad5ec6fe5e96bc291457a433ddba3ae39d5abb131ed9f7399ba1892
ta_volatility_dcw,ta_003,ta,VolatilityRisk,True,,factor_universe_v2_lineage_accepted_semantics,01ba624e465113b83b8d671689fa141f8e6bf76a0b1181bb5d8e38e3450bd0e2,e034631470690782afe0acf23f540a008c7d291ec512032444a02407a8403901
ta_volatility_kcc,ta_003,ta,VolatilityRisk,True,,factor_universe_v2_lineage_accepted_semantics,4795e5e651732b4d707aa38241bb4df1354ca447f5596bb04f4abcff1b07f0fa,d52ffbcfa4c219d6467c1cca0189ac1d3f635c390f9674dd25b712e1fdb7dd33
ta_volatility_kch,ta_003,ta,VolatilityRisk,True,,factor_universe_v2_lineage_accepted_semantics,aeb8280efa2f8a852d594ed32a237d3e208d941e257b784facec2a713362158f,d5e39545708431329b796cf38860a05eb82424bafc71801f50c048f704e8af6d
ta_volatility_kchi,recovered,ta,VolatilityRisk,True,,factor_universe_v2_lineage_accepted_semantics,2545996f595c5563cbc752ec38704a10cfc4877be796d9a1feb25accf46627e2,915e63c422f55a88786fb65d0f848f62d1c0a21c59b38b7d90325aba9f4b46ec
ta_volatility_kcl,ta_003,ta,VolatilityRisk,True,,factor_universe_v2_lineage_accepted_semantics,8ccfee7bcbaf5af6ec8ae5ea42e89888f3f2f045fa37f4dcff8f1e374a6be09f,005cbe63482052ee355019686aded057c898374276c231a1295fc0ef4657ef6e
ta_volatility_kcli,ta_003,ta,VolatilityRisk,True,,factor_universe_v2_lineage_accepted_semantics,344a74d7f6ad680cbeaed68fc6a8fc03b6bad27adf8914b8a2c7eade91f3a649,31f3c7abaa1119f533e2d5b9e3967fc8fdc4f5f741414e67e61d5b87305520d6
ta_volatility_kcp,ta_003,ta,VolatilityRisk,False,non_finite_values,factor_universe_v2_kcp_legacy_semantics,96227a5b37a85281a89311302e0dd664c5cdaf47f8290acfdc41c0b78a743174,ee44a529bf08e4a5bc9762ebc7c2664b294847a126313fae21c4411deb8e9dcf
ta_volatility_kcw,ta_003,ta,VolatilityRisk,True,,factor_universe_v2_lineage_accepted_semantics,8385ac376cf0d869b52189293facc4b478babd6c5f1400c2736b6f05b2c4b31b,fe5af9c4f605bf0aba0f72fc997c55ac050827cfecd8e7d2916b23b8d7c37fc6
ta_volatility_ui,ta_003,ta,VolatilityRisk,True,,factor_universe_v2_lineage_accepted_semantics,fd7000203088f2cfca88bcc3998c4f103fe0b3e1da22fc3adb79b887c3e40d33,4f59840b78ed0e6043d2717967151a7d10124bc715fa5eb2f36b5c11549c7bf4
ta_volume_adi,ta_003,ta,Liquidity,True,,factor_universe_v2_lineage_accepted_semantics,918c5b80302c62675866f14238aab2c5a03139a9d678d68015378e48fc58e43f,a1fe556f568ebcb6637a9d8ea1f33fe9e5644ffa8f05cd37abb7fa1c6331b396
ta_volume_cmf,ta_003,ta,Liquidity,True,,factor_universe_v2_lineage_accepted_semantics,fb1be475b1d631f0bbc3df1a0ad0f4c42dc44b5046e3efbcbc88b5ac9d178f8e,c9bfd2703fb655e03e36fb12c042cb13c3c79cc5370ba25a15b521af7f4568e2
ta_volume_em,ta_003,ta,Liquidity,True,,factor_universe_v2_lineage_accepted_semantics,c3668330e9fa9da517af3b4bcf7b2f38f859a0f542a75b8177365429a5c37b3d,a3b27a610d3605102201dd6df7a2634693f23e523d9980e82adbb2b5341e5d14
ta_volume_fi,ta_003,ta,Liquidity,True,,factor_universe_v2_lineage_accepted_semantics,940a0c88ed1bd421673f5fdf5df54986bb0c212efb71a351988e29c128a61e3b,e396bac7cca0f8b8da72382330a53312998393ae1d38395bd2efb7b4910c7002
ta_volume_mfi,ta_003,ta,Liquidity,True,,factor_universe_v2_lineage_accepted_semantics,41f23f973aa9dfa0b7379ee4dfe54deeadd576038db0adf0c3498778511876b9,57d2424baf83e0db403198802e536949bc2d8ce1e104cee19037363480a85662
ta_volume_nvi_canonical_v2,recovered,ta,Liquidity,True,,factor_universe_v2_lineage_accepted_semantics,9ae832db200238963bf86dadfdae955a72d647b836d4aebb45925236470b4f5f,d53751ed324c8ad83273202d1a22a06751b55582c324ede7725398acc10fc6d4
ta_volume_obv,ta_003,ta,Liquidity,True,,factor_universe_v2_lineage_accepted_semantics,379bfe7fbe1e8a24636d7da0595f9ee406aa28ea2e63de9dfb8efbf7811de5ca,48b970e56c4c0153108c457c6a2548ce9de4ed8a16d831b8369823331324814b
ta_volume_sma_em,ta_004,ta,Liquidity,True,,factor_universe_v2_lineage_accepted_semantics,77fe719bb931f5f20c29cb01a5e95cd889dc44858f7642cceabeac55e5ae3d59,63fc32f7c1bf5744b2847300d294621be880825bfa9f5edeab07b363c7de3220
ta_volume_vpt_canonical_v2,recovered,ta,Liquidity,True,,factor_universe_v2_lineage_accepted_semantics,ee6a47780d32b3ed4c85ab511dc1667ffaefd9ed8c2eaca69f9f734c0d2133c3,198157cb30feb41f0cd3a4c75e679802b420076986068d9dc6b66993aa00b625
ta_volume_vwap,ta_004,ta,Liquidity,True,,factor_universe_v2_lineage_accepted_semantics,83dbf9e9edbf4afd47f25fb6be4965e638e1942acc22cc14665772532072da37,662fd980d0a2d663bb244145dd979e40e194e8ed705ffe490d4e22e7a810bcaa
volume_ratio_5_20,project_basic_001,project_basic,Liquidity,True,,factor_universe_v2_lineage_accepted_semantics,6a728b259229e4ebac2b7c8939c59cb4e097c0221c54632930f0c2bd8cbc1d5a,64e990ac24279bda364083da34750b15dc0924d28167ea6b482c1812d94024d3
