selection_date,effective_date,instrument,action
2023-08-31,2023-09-01,SH600064,enter
2023-08-31,2023-09-01,SH600127,enter
2023-08-31,2023-09-01,SH600369,enter
2023-08-31,2023-09-01,SH600376,enter
2023-08-31,2023-09-01,SH600398,enter
2023-08-31,2023-09-01,SH600449,enter
2023-08-31,2023-09-01,SH600479,enter
2023-08-31,2023-09-01,SH600581,enter
2023-08-31,2023-09-01,SH600629,enter
2023-08-31,2023-09-01,SH600683,enter
2023-08-31,2023-09-01,SH600757,enter
2023-08-31,2023-09-01,SH600789,enter
2023-08-31,2023-09-01,SH600864,enter
2023-08-31,2023-09-01,SH601098,enter
2023-08-31,2023-09-01,SH601116,enter
2023-08-31,2023-09-01,SH601860,enter
2023-08-31,2023-09-01,SH601949,enter
2023-08-31,2023-09-01,SH601997,enter
2023-08-31,2023-09-01,SH603043,enter
2023-08-31,2023-09-01,SH603258,enter
2023-08-31,2023-09-01,SH603322,enter
2023-08-31,2023-09-01,SH603496,enter
2023-08-31,2023-09-01,SH688009,enter
2023-08-31,2023-09-01,SH688076,enter
2023-08-31,2023-09-01,SH688212,enter
2023-08-31,2023-09-01,SH688362,enter
2023-08-31,2023-09-01,SH688425,enter
2023-08-31,2023-09-01,SH688432,enter
2023-08-31,2023-09-01,SH688489,enter
2023-08-31,2023-09-01,SH688520,enter
2023-08-31,2023-09-01,SH688579,enter
2023-08-31,2023-09-01,SH688590,enter
2023-08-31,2023-09-01,SZ000006,enter
2023-08-31,2023-09-01,SZ000524,enter
2023-08-31,2023-09-01,SZ000573,enter
2023-08-31,2023-09-01,SZ000581,enter
2023-08-31,2023-09-01,SZ000627,enter
2023-08-31,2023-09-01,SZ000779,enter
2023-08-31,2023-09-01,SZ000802,enter
2023-08-31,2023-09-01,SZ000917,enter
2023-08-31,2023-09-01,SZ000923,enter
2023-08-31,2023-09-01,SZ000929,enter
2023-08-31,2023-09-01,SZ001317,enter
2023-08-31,2023-09-01,SZ001338,enter
2023-08-31,2023-09-01,SZ002038,enter
2023-08-31,2023-09-01,SZ002122,enter
2023-08-31,2023-09-01,SZ002154,enter
2023-08-31,2023-09-01,SZ002419,enter
2023-08-31,2023-09-01,SZ002596,enter
2023-08-31,2023-09-01,SZ002668,enter
2023-08-31,2023-09-01,SZ002719,enter
2023-08-31,2023-09-01,SZ002750,enter
2023-08-31,2023-09-01,SZ002905,enter
2023-08-31,2023-09-01,SZ002999,enter
2023-08-31,2023-09-01,SZ300042,enter
2023-08-31,2023-09-01,SZ300231,enter
2023-08-31,2023-09-01,SZ300280,enter
2023-08-31,2023-09-01,SZ300295,enter
2023-08-31,2023-09-01,SZ300442,enter
2023-08-31,2023-09-01,SZ300467,enter
2023-08-31,2023-09-01,SZ300542,enter
2023-08-31,2023-09-01,SZ300654,enter
2023-08-31,2023-09-01,SZ300913,enter
2023-08-31,2023-09-01,SZ300921,enter
2023-08-31,2023-09-01,SZ300987,enter
2023-08-31,2023-09-01,SZ301085,enter
2023-08-31,2023-09-01,SZ301096,enter
2023-08-31,2023-09-01,SZ301152,enter
2023-08-31,2023-09-01,SZ301165,enter
2023-08-31,2023-09-01,SZ301169,enter
2023-08-31,2023-09-01,SZ301267,enter
2023-08-31,2023-09-01,SZ301277,enter
2023-08-31,2023-09-01,SZ301311,enter
2023-08-31,2023-09-01,SZ301396,enter
2023-08-31,2023-09-01,SH600101,exit
2023-08-31,2023-09-01,SH600151,exit
2023-08-31,2023-09-01,SH600268,exit
2023-08-31,2023-09-01,SH603067,exit
2023-08-31,2023-09-01,SH603068,exit
2023-08-31,2023-09-01,SH603300,exit
2023-08-31,2023-09-01,SH603366,exit
2023-08-31,2023-09-01,SH603516,exit
2023-08-31,2023-09-01,SH603556,exit
2023-08-31,2023-09-01,SH603566,exit
2023-08-31,2023-09-01,SH603982,exit
2023-08-31,2023-09-01,SH605286,exit
2023-08-31,2023-09-01,SH688039,exit
2023-08-31,2023-09-01,SH688205,exit
2023-08-31,2023-09-01,SH688218,exit
2023-08-31,2023-09-01,SH688233,exit
2023-08-31,2023-09-01,SH688276,exit
2023-08-31,2023-09-01,SH688295,exit
2023-08-31,2023-09-01,SH688317,exit
2023-08-31,2023-09-01,SH688375,exit
2023-08-31,2023-09-01,SH688575,exit
2023-08-31,2023-09-01,SZ000039,exit
2023-08-31,2023-09-01,SZ000045,exit
2023-08-31,2023-09-01,SZ000056,exit
2023-08-31,2023-09-01,SZ000862,exit
2023-08-31,2023-09-01,SZ000925,exit
2023-08-31,2023-09-01,SZ001298,exit
2023-08-31,2023-09-01,SZ001308,exit
2023-08-31,2023-09-01,SZ002009,exit
2023-08-31,2023-09-01,SZ002047,exit
2023-08-31,2023-09-01,SZ002062,exit
2023-08-31,2023-09-01,SZ002162,exit
2023-08-31,2023-09-01,SZ002170,exit
2023-08-31,2023-09-01,SZ002171,exit
2023-08-31,2023-09-01,SZ002348,exit
2023-08-31,2023-09-01,SZ002369,exit
2023-08-31,2023-09-01,SZ002408,exit
2023-08-31,2023-09-01,SZ002454,exit
2023-08-31,2023-09-01,SZ002554,exit
2023-08-31,2023-09-01,SZ002591,exit
2023-08-31,2023-09-01,SZ002645,exit
2023-08-31,2023-09-01,SZ002669,exit
2023-08-31,2023-09-01,SZ002838,exit
2023-08-31,2023-09-01,SZ002843,exit
2023-08-31,2023-09-01,SZ002869,exit
2023-08-31,2023-09-01,SZ002909,exit
2023-08-31,2023-09-01,SZ002911,exit
2023-08-31,2023-09-01,SZ002915,exit
2023-08-31,2023-09-01,SZ002953,exit
2023-08-31,2023-09-01,SZ002960,exit
2023-08-31,2023-09-01,SZ300062,exit
2023-08-31,2023-09-01,SZ300105,exit
2023-08-31,2023-09-01,SZ300110,exit
2023-08-31,2023-09-01,SZ300179,exit
2023-08-31,2023-09-01,SZ300184,exit
2023-08-31,2023-09-01,SZ300222,exit
2023-08-31,2023-09-01,SZ300323,exit
2023-08-31,2023-09-01,SZ300389,exit
2023-08-31,2023-09-01,SZ300452,exit
2023-08-31,2023-09-01,SZ300460,exit
2023-08-31,2023-09-01,SZ300471,exit
2023-08-31,2023-09-01,SZ300507,exit
2023-08-31,2023-09-01,SZ300545,exit
2023-08-31,2023-09-01,SZ300607,exit
2023-08-31,2023-09-01,SZ300639,exit
2023-08-31,2023-09-01,SZ300680,exit
2023-08-31,2023-09-01,SZ300831,exit
2023-08-31,2023-09-01,SZ300835,exit
2023-08-31,2023-09-01,SZ300863,exit
2023-08-31,2023-09-01,SZ300900,exit
2023-08-31,2023-09-01,SZ300916,exit
2023-08-31,2023-09-01,SZ300969,exit
2023-08-31,2023-09-01,SZ301021,exit
2023-08-31,2023-09-01,SZ301031,exit
2023-08-31,2023-09-01,SZ301282,exit
2023-09-28,2023-10-09,SH600088,enter
2023-09-28,2023-10-09,SH600114,enter
2023-09-28,2023-10-09,SH600280,enter
2023-09-28,2023-10-09,SH600490,enter
2023-09-28,2023-10-09,SH600612,enter
2023-09-28,2023-10-09,SH600613,enter
2023-09-28,2023-10-09,SH600664,enter
2023-09-28,2023-10-09,SH601136,enter
2023-09-28,2023-10-09,SH601595,enter
2023-09-28,2023-10-09,SH601801,enter
2023-09-28,2023-10-09,SH603042,enter
2023-09-28,2023-10-09,SH603199,enter
2023-09-28,2023-10-09,SH603707,enter
2023-09-28,2023-10-09,SH688039,enter
2023-09-28,2023-10-09,SH688141,enter
2023-09-28,2023-10-09,SH688147,enter
2023-09-28,2023-10-09,SH688153,enter
2023-09-28,2023-10-09,SH688172,enter
2023-09-28,2023-10-09,SH688205,enter
2023-09-28,2023-10-09,SH688207,enter
2023-09-28,2023-10-09,SH688259,enter
2023-09-28,2023-10-09,SH688276,enter
2023-09-28,2023-10-09,SH688322,enter
2023-09-28,2023-10-09,SH688475,enter
2023-09-28,2023-10-09,SH688496,enter
2023-09-28,2023-10-09,SH688498,enter
2023-09-28,2023-10-09,SH688503,enter
2023-09-28,2023-10-09,SH688525,enter
2023-09-28,2023-10-09,SH688568,enter
2023-09-28,2023-10-09,SZ000563,enter
2023-09-28,2023-10-09,SZ000838,enter
2023-09-28,2023-10-09,SZ000925,enter
2023-09-28,2023-10-09,SZ001223,enter
2023-09-28,2023-10-09,SZ001227,enter
2023-09-28,2023-10-09,SZ001301,enter
2023-09-28,2023-10-09,SZ002269,enter
2023-09-28,2023-10-09,SZ002795,enter
2023-09-28,2023-10-09,SZ002907,enter
2023-09-28,2023-10-09,SZ003023,enter
2023-09-28,2023-10-09,SZ300184,enter
2023-09-28,2023-10-09,SZ300213,enter
2023-09-28,2023-10-09,SZ300291,enter
2023-09-28,2023-10-09,SZ300341,enter
2023-09-28,2023-10-09,SZ300342,enter
2023-09-28,2023-10-09,SZ300455,enter
2023-09-28,2023-10-09,SZ300460,enter
2023-09-28,2023-10-09,SZ300528,enter
2023-09-28,2023-10-09,SZ300545,enter
2023-09-28,2023-10-09,SZ300607,enter
2023-09-28,2023-10-09,SZ300609,enter
2023-09-28,2023-10-09,SZ300723,enter
2023-09-28,2023-10-09,SZ300788,enter
2023-09-28,2023-10-09,SZ300937,enter
2023-09-28,2023-10-09,SZ300941,enter
2023-09-28,2023-10-09,SZ300964,enter
2023-09-28,2023-10-09,SZ300972,enter
2023-09-28,2023-10-09,SZ301159,enter
2023-09-28,2023-10-09,SZ301183,enter
2023-09-28,2023-10-09,SZ301185,enter
2023-09-28,2023-10-09,SZ301221,enter
2023-09-28,2023-10-09,SZ301248,enter
2023-09-28,2023-10-09,SZ301255,enter
2023-09-28,2023-10-09,SZ301297,enter
2023-09-28,2023-10-09,SZ301301,enter
2023-09-28,2023-10-09,SZ301368,enter
2023-09-28,2023-10-09,SZ301398,enter
2023-09-28,2023-10-09,SH600071,exit
2023-09-28,2023-10-09,SH600078,exit
2023-09-28,2023-10-09,SH600127,exit
2023-09-28,2023-10-09,SH600710,exit
2023-09-28,2023-10-09,SH600775,exit
2023-09-28,2023-10-09,SH600780,exit
2023-09-28,2023-10-09,SH600869,exit
2023-09-28,2023-10-09,SH600908,exit
2023-09-28,2023-10-09,SH600929,exit
2023-09-28,2023-10-09,SH601226,exit
2023-09-28,2023-10-09,SH603200,exit
2023-09-28,2023-10-09,SH603211,exit
2023-09-28,2023-10-09,SH603227,exit
2023-09-28,2023-10-09,SH603255,exit
2023-09-28,2023-10-09,SH605108,exit
2023-09-28,2023-10-09,SH688068,exit
2023-09-28,2023-10-09,SH688289,exit
2023-09-28,2023-10-09,SH688349,exit
2023-09-28,2023-10-09,SH688378,exit
2023-09-28,2023-10-09,SH688499,exit
2023-09-28,2023-10-09,SH688533,exit
2023-09-28,2023-10-09,SH688699,exit
2023-09-28,2023-10-09,SZ000402,exit
2023-09-28,2023-10-09,SZ000420,exit
2023-09-28,2023-10-09,SZ000524,exit
2023-09-28,2023-10-09,SZ000530,exit
2023-09-28,2023-10-09,SZ000755,exit
2023-09-28,2023-10-09,SZ000798,exit
2023-09-28,2023-10-09,SZ000836,exit
2023-09-28,2023-10-09,SZ000929,exit
2023-09-28,2023-10-09,SZ000930,exit
2023-09-28,2023-10-09,SZ001255,exit
2023-09-28,2023-10-09,SZ001258,exit
2023-09-28,2023-10-09,SZ002059,exit
2023-09-28,2023-10-09,SZ002091,exit
2023-09-28,2023-10-09,SZ002132,exit
2023-09-28,2023-10-09,SZ002190,exit
2023-09-28,2023-10-09,SZ002218,exit
2023-09-28,2023-10-09,SZ002238,exit
2023-09-28,2023-10-09,SZ002265,exit
2023-09-28,2023-10-09,SZ002296,exit
2023-09-28,2023-10-09,SZ002330,exit
2023-09-28,2023-10-09,SZ002350,exit
2023-09-28,2023-10-09,SZ002374,exit
2023-09-28,2023-10-09,SZ002419,exit
2023-09-28,2023-10-09,SZ002449,exit
2023-09-28,2023-10-09,SZ002469,exit
2023-09-28,2023-10-09,SZ002570,exit
2023-09-28,2023-10-09,SZ002589,exit
2023-09-28,2023-10-09,SZ002596,exit
2023-09-28,2023-10-09,SZ002759,exit
2023-09-28,2023-10-09,SZ002828,exit
2023-09-28,2023-10-09,SZ002860,exit
2023-09-28,2023-10-09,SZ002917,exit
2023-09-28,2023-10-09,SZ002922,exit
2023-09-28,2023-10-09,SZ002999,exit
2023-09-28,2023-10-09,SZ003038,exit
2023-09-28,2023-10-09,SZ300317,exit
2023-09-28,2023-10-09,SZ300358,exit
2023-09-28,2023-10-09,SZ300421,exit
2023-09-28,2023-10-09,SZ300569,exit
2023-09-28,2023-10-09,SZ300681,exit
2023-09-28,2023-10-09,SZ300761,exit
2023-09-28,2023-10-09,SZ300888,exit
2023-09-28,2023-10-09,SZ300987,exit
2023-09-28,2023-10-09,SZ301207,exit
2023-10-31,2023-11-01,SH600071,enter
2023-10-31,2023-11-01,SH600133,enter
2023-10-31,2023-11-01,SH600257,enter
2023-10-31,2023-11-01,SH600331,enter
2023-10-31,2023-11-01,SH600610,enter
2023-10-31,2023-11-01,SH601059,enter
2023-10-31,2023-11-01,SH601118,enter
2023-10-31,2023-11-01,SH601900,enter
2023-10-31,2023-11-01,SH603106,enter
2023-10-31,2023-11-01,SH603220,enter
2023-10-31,2023-11-01,SH603583,enter
2023-10-31,2023-11-01,SH603662,enter
2023-10-31,2023-11-01,SH688195,enter
2023-10-31,2023-11-01,SH688378,enter
2023-10-31,2023-11-01,SH688418,enter
2023-10-31,2023-11-01,SH688435,enter
2023-10-31,2023-11-01,SH688506,enter
2023-10-31,2023-11-01,SH688533,enter
2023-10-31,2023-11-01,SH688662,enter
2023-10-31,2023-11-01,SH688668,enter
2023-10-31,2023-11-01,SZ000153,enter
2023-10-31,2023-11-01,SZ000589,enter
2023-10-31,2023-11-01,SZ000962,enter
2023-10-31,2023-11-01,SZ000981,enter
2023-10-31,2023-11-01,SZ002369,enter
2023-10-31,2023-11-01,SZ002388,enter
2023-10-31,2023-11-01,SZ002892,enter
2023-10-31,2023-11-01,SZ002913,enter
2023-10-31,2023-11-01,SZ002922,enter
2023-10-31,2023-11-01,SZ300025,enter
2023-10-31,2023-11-01,SZ300063,enter
2023-10-31,2023-11-01,SZ300112,enter
2023-10-31,2023-11-01,SZ300116,enter
2023-10-31,2023-11-01,SZ300128,enter
2023-10-31,2023-11-01,SZ300134,enter
2023-10-31,2023-11-01,SZ300139,enter
2023-10-31,2023-11-01,SZ300159,enter
2023-10-31,2023-11-01,SZ300225,enter
2023-10-31,2023-11-01,SZ300235,enter
2023-10-31,2023-11-01,SZ300307,enter
2023-10-31,2023-11-01,SZ300344,enter
2023-10-31,2023-11-01,SZ300355,enter
2023-10-31,2023-11-01,SZ300404,enter
2023-10-31,2023-11-01,SZ300444,enter
2023-10-31,2023-11-01,SZ300475,enter
2023-10-31,2023-11-01,SZ300493,enter
2023-10-31,2023-11-01,SZ300504,enter
2023-10-31,2023-11-01,SZ300507,enter
2023-10-31,2023-11-01,SZ300531,enter
2023-10-31,2023-11-01,SZ300561,enter
2023-10-31,2023-11-01,SZ300588,enter
2023-10-31,2023-11-01,SZ300608,enter
2023-10-31,2023-11-01,SZ300722,enter
2023-10-31,2023-11-01,SZ300767,enter
2023-10-31,2023-11-01,SZ300778,enter
2023-10-31,2023-11-01,SZ300825,enter
2023-10-31,2023-11-01,SZ300835,enter
2023-10-31,2023-11-01,SZ300857,enter
2023-10-31,2023-11-01,SZ301117,enter
2023-10-31,2023-11-01,SZ301338,enter
2023-10-31,2023-11-01,SH600367,exit
2023-10-31,2023-11-01,SH600381,exit
2023-10-31,2023-11-01,SH600405,exit
2023-10-31,2023-11-01,SH600419,exit
2023-10-31,2023-11-01,SH600500,exit
2023-10-31,2023-11-01,SH600501,exit
2023-10-31,2023-11-01,SH600740,exit
2023-10-31,2023-11-01,SH600787,exit
2023-10-31,2023-11-01,SH600818,exit
2023-10-31,2023-11-01,SH601008,exit
2023-10-31,2023-11-01,SH601952,exit
2023-10-31,2023-11-01,SH603011,exit
2023-10-31,2023-11-01,SH603076,exit
2023-10-31,2023-11-01,SH603100,exit
2023-10-31,2023-11-01,SH603318,exit
2023-10-31,2023-11-01,SH603565,exit
2023-10-31,2023-11-01,SH603701,exit
2023-10-31,2023-11-01,SH603707,exit
2023-10-31,2023-11-01,SH603713,exit
2023-10-31,2023-11-01,SH603777,exit
2023-10-31,2023-11-01,SH603908,exit
2023-10-31,2023-11-01,SH603931,exit
2023-10-31,2023-11-01,SH603938,exit
2023-10-31,2023-11-01,SH605136,exit
2023-10-31,2023-11-01,SH605376,exit
2023-10-31,2023-11-01,SH605598,exit
2023-10-31,2023-11-01,SH688380,exit
2023-10-31,2023-11-01,SH688381,exit
2023-10-31,2023-11-01,SH688428,exit
2023-10-31,2023-11-01,SH688659,exit
2023-10-31,2023-11-01,SH688686,exit
2023-10-31,2023-11-01,SZ000409,exit
2023-10-31,2023-11-01,SZ000525,exit
2023-10-31,2023-11-01,SZ000552,exit
2023-10-31,2023-11-01,SZ000573,exit
2023-10-31,2023-11-01,SZ000715,exit
2023-10-31,2023-11-01,SZ000909,exit
2023-10-31,2023-11-01,SZ002191,exit
2023-10-31,2023-11-01,SZ002216,exit
2023-10-31,2023-11-01,SZ002272,exit
2023-10-31,2023-11-01,SZ002529,exit
2023-10-31,2023-11-01,SZ002542,exit
2023-10-31,2023-11-01,SZ002550,exit
2023-10-31,2023-11-01,SZ002580,exit
2023-10-31,2023-11-01,SZ002581,exit
2023-10-31,2023-11-01,SZ002598,exit
2023-10-31,2023-11-01,SZ002606,exit
2023-10-31,2023-11-01,SZ002630,exit
2023-10-31,2023-11-01,SZ002667,exit
2023-10-31,2023-11-01,SZ002668,exit
2023-10-31,2023-11-01,SZ002810,exit
2023-10-31,2023-11-01,SZ002847,exit
2023-10-31,2023-11-01,SZ002851,exit
2023-10-31,2023-11-01,SZ002868,exit
2023-10-31,2023-11-01,SZ003023,exit
2023-10-31,2023-11-01,SZ003027,exit
2023-10-31,2023-11-01,SZ300401,exit
2023-10-31,2023-11-01,SZ300696,exit
2023-10-31,2023-11-01,SZ301035,exit
2023-10-31,2023-11-01,SZ301349,exit
2023-11-30,2023-12-01,SH600103,enter
2023-11-30,2023-12-01,SH600190,enter
2023-11-30,2023-12-01,SH600326,enter
2023-11-30,2023-12-01,SH600468,enter
2023-11-30,2023-12-01,SH600501,enter
2023-11-30,2023-12-01,SH600601,enter
2023-11-30,2023-12-01,SH600825,enter
2023-11-30,2023-12-01,SH600831,enter
2023-11-30,2023-12-01,SH601577,enter
2023-11-30,2023-12-01,SH603061,enter
2023-11-30,2023-12-01,SH603190,enter
2023-11-30,2023-12-01,SH603211,enter
2023-11-30,2023-12-01,SH603516,enter
2023-11-30,2023-12-01,SH603569,enter
2023-11-30,2023-12-01,SH603629,enter
2023-11-30,2023-12-01,SH603667,enter
2023-11-30,2023-12-01,SH603707,enter
2023-11-30,2023-12-01,SH603863,enter
2023-11-30,2023-12-01,SH688160,enter
2023-11-30,2023-12-01,SH688228,enter
2023-11-30,2023-12-01,SH688316,enter
2023-11-30,2023-12-01,SH688365,enter
2023-11-30,2023-12-01,SH688515,enter
2023-11-30,2023-12-01,SH688578,enter
2023-11-30,2023-12-01,SH688595,enter
2023-11-30,2023-12-01,SH688728,enter
2023-11-30,2023-12-01,SZ000046,enter
2023-11-30,2023-12-01,SZ000528,enter
2023-11-30,2023-12-01,SZ000550,enter
2023-11-30,2023-12-01,SZ000700,enter
2023-11-30,2023-12-01,SZ000712,enter
2023-11-30,2023-12-01,SZ000715,enter
2023-11-30,2023-12-01,SZ000898,enter
2023-11-30,2023-12-01,SZ001298,enter
2023-11-30,2023-12-01,SZ001311,enter
2023-11-30,2023-12-01,SZ001314,enter
2023-11-30,2023-12-01,SZ001337,enter
2023-11-30,2023-12-01,SZ002159,enter
2023-11-30,2023-12-01,SZ002316,enter
2023-11-30,2023-12-01,SZ002355,enter
2023-11-30,2023-12-01,SZ002406,enter
2023-11-30,2023-12-01,SZ002437,enter
2023-11-30,2023-12-01,SZ002577,enter
2023-11-30,2023-12-01,SZ002582,enter
2023-11-30,2023-12-01,SZ002590,enter
2023-11-30,2023-12-01,SZ002596,enter
2023-11-30,2023-12-01,SZ002655,enter
2023-11-30,2023-12-01,SZ002669,enter
2023-11-30,2023-12-01,SZ002708,enter
2023-11-30,2023-12-01,SZ002712,enter
2023-11-30,2023-12-01,SZ002729,enter
2023-11-30,2023-12-01,SZ002869,enter
2023-11-30,2023-12-01,SZ002953,enter
2023-11-30,2023-12-01,SZ002970,enter
2023-11-30,2023-12-01,SZ300096,enter
2023-11-30,2023-12-01,SZ300164,enter
2023-11-30,2023-12-01,SZ300177,enter
2023-11-30,2023-12-01,SZ300293,enter
2023-11-30,2023-12-01,SZ300310,enter
2023-11-30,2023-12-01,SZ300322,enter
2023-11-30,2023-12-01,SZ300389,enter
2023-11-30,2023-12-01,SZ300426,enter
2023-11-30,2023-12-01,SZ300538,enter
2023-11-30,2023-12-01,SZ300580,enter
2023-11-30,2023-12-01,SZ300680,enter
2023-11-30,2023-12-01,SZ300708,enter
2023-11-30,2023-12-01,SZ300735,enter
2023-11-30,2023-12-01,SZ300898,enter
2023-11-30,2023-12-01,SZ300912,enter
2023-11-30,2023-12-01,SZ300987,enter
2023-11-30,2023-12-01,SZ301218,enter
2023-11-30,2023-12-01,SZ301260,enter
2023-11-30,2023-12-01,SZ301358,enter
2023-11-30,2023-12-01,SZ301408,enter
2023-11-30,2023-12-01,SZ301419,enter
2023-11-30,2023-12-01,SH600055,exit
2023-11-30,2023-12-01,SH600116,exit
2023-11-30,2023-12-01,SH600121,exit
2023-11-30,2023-12-01,SH600303,exit
2023-11-30,2023-12-01,SH600305,exit
2023-11-30,2023-12-01,SH600376,exit
2023-11-30,2023-12-01,SH600475,exit
2023-11-30,2023-12-01,SH600581,exit
2023-11-30,2023-12-01,SH600673,exit
2023-11-30,2023-12-01,SH600811,exit
2023-11-30,2023-12-01,SH601068,exit
2023-11-30,2023-12-01,SH601311,exit
2023-11-30,2023-12-01,SH601579,exit
2023-11-30,2023-12-01,SH601866,exit
2023-11-30,2023-12-01,SH603043,exit
2023-11-30,2023-12-01,SH603056,exit
2023-11-30,2023-12-01,SH603128,exit
2023-11-30,2023-12-01,SH603199,exit
2023-11-30,2023-12-01,SH603323,exit
2023-11-30,2023-12-01,SH603398,exit
2023-11-30,2023-12-01,SH603520,exit
2023-11-30,2023-12-01,SH603917,exit
2023-11-30,2023-12-01,SH605377,exit
2023-11-30,2023-12-01,SH688435,exit
2023-11-30,2023-12-01,SH688697,exit
2023-11-30,2023-12-01,SZ000498,exit
2023-11-30,2023-12-01,SZ000595,exit
2023-11-30,2023-12-01,SZ000620,exit
2023-11-30,2023-12-01,SZ000672,exit
2023-11-30,2023-12-01,SZ000707,exit
2023-11-30,2023-12-01,SZ000779,exit
2023-11-30,2023-12-01,SZ000819,exit
2023-11-30,2023-12-01,SZ000822,exit
2023-11-30,2023-12-01,SZ000877,exit
2023-11-30,2023-12-01,SZ000902,exit
2023-11-30,2023-12-01,SZ001322,exit
2023-11-30,2023-12-01,SZ002010,exit
2023-11-30,2023-12-01,SZ002035,exit
2023-11-30,2023-12-01,SZ002037,exit
2023-11-30,2023-12-01,SZ002041,exit
2023-11-30,2023-12-01,SZ002060,exit
2023-11-30,2023-12-01,SZ002064,exit
2023-11-30,2023-12-01,SZ002148,exit
2023-11-30,2023-12-01,SZ002149,exit
2023-11-30,2023-12-01,SZ002204,exit
2023-11-30,2023-12-01,SZ002246,exit
2023-11-30,2023-12-01,SZ002298,exit
2023-11-30,2023-12-01,SZ002314,exit
2023-11-30,2023-12-01,SZ002388,exit
2023-11-30,2023-12-01,SZ002390,exit
2023-11-30,2023-12-01,SZ002441,exit
2023-11-30,2023-12-01,SZ002478,exit
2023-11-30,2023-12-01,SZ002534,exit
2023-11-30,2023-12-01,SZ002621,exit
2023-11-30,2023-12-01,SZ002659,exit
2023-11-30,2023-12-01,SZ002723,exit
2023-11-30,2023-12-01,SZ002746,exit
2023-11-30,2023-12-01,SZ002800,exit
2023-11-30,2023-12-01,SZ002807,exit
2023-11-30,2023-12-01,SZ002808,exit
2023-11-30,2023-12-01,SZ002831,exit
2023-11-30,2023-12-01,SZ002835,exit
2023-11-30,2023-12-01,SZ002932,exit
2023-11-30,2023-12-01,SZ300010,exit
2023-11-30,2023-12-01,SZ300159,exit
2023-11-30,2023-12-01,SZ300409,exit
2023-11-30,2023-12-01,SZ300447,exit
2023-11-30,2023-12-01,SZ300505,exit
2023-11-30,2023-12-01,SZ300755,exit
2023-11-30,2023-12-01,SZ300855,exit
2023-11-30,2023-12-01,SZ301120,exit
2023-11-30,2023-12-01,SZ301152,exit
2023-11-30,2023-12-01,SZ301219,exit
2023-11-30,2023-12-01,SZ301238,exit
2023-11-30,2023-12-01,SZ301278,exit
2023-12-29,2024-01-02,SH600203,enter
2023-12-29,2024-01-02,SH600222,enter
2023-12-29,2024-01-02,SH600658,enter
2023-12-29,2024-01-02,SH601921,enter
2023-12-29,2024-01-02,SH603110,enter
2023-12-29,2024-01-02,SH603153,enter
2023-12-29,2024-01-02,SH603291,enter
2023-12-29,2024-01-02,SH603300,enter
2023-12-29,2024-01-02,SH603388,enter
2023-12-29,2024-01-02,SH603767,enter
2023-12-29,2024-01-02,SH603779,enter
2023-12-29,2024-01-02,SH603803,enter
2023-12-29,2024-01-02,SH603887,enter
2023-12-29,2024-01-02,SH603929,enter
2023-12-29,2024-01-02,SH605011,enter
2023-12-29,2024-01-02,SH605136,enter
2023-12-29,2024-01-02,SH688343,enter
2023-12-29,2024-01-02,SH688484,enter
2023-12-29,2024-01-02,SH688502,enter
2023-12-29,2024-01-02,SH688535,enter
2023-12-29,2024-01-02,SZ000039,enter
2023-12-29,2024-01-02,SZ000050,enter
2023-12-29,2024-01-02,SZ000409,enter
2023-12-29,2024-01-02,SZ002009,enter
2023-12-29,2024-01-02,SZ002238,enter
2023-12-29,2024-01-02,SZ002239,enter
2023-12-29,2024-01-02,SZ002283,enter
2023-12-29,2024-01-02,SZ002328,enter
2023-12-29,2024-01-02,SZ002387,enter
2023-12-29,2024-01-02,SZ002526,enter
2023-12-29,2024-01-02,SZ002609,enter
2023-12-29,2024-01-02,SZ002725,enter
2023-12-29,2024-01-02,SZ002835,enter
2023-12-29,2024-01-02,SZ002851,enter
2023-12-29,2024-01-02,SZ002870,enter
2023-12-29,2024-01-02,SZ002888,enter
2023-12-29,2024-01-02,SZ002979,enter
2023-12-29,2024-01-02,SZ300032,enter
2023-12-29,2024-01-02,SZ300194,enter
2023-12-29,2024-01-02,SZ300222,enter
2023-12-29,2024-01-02,SZ300245,enter
2023-12-29,2024-01-02,SZ300258,enter
2023-12-29,2024-01-02,SZ300290,enter
2023-12-29,2024-01-02,SZ300380,enter
2023-12-29,2024-01-02,SZ300419,enter
2023-12-29,2024-01-02,SZ300429,enter
2023-12-29,2024-01-02,SZ300466,enter
2023-12-29,2024-01-02,SZ300471,enter
2023-12-29,2024-01-02,SZ300563,enter
2023-12-29,2024-01-02,SZ300606,enter
2023-12-29,2024-01-02,SZ300713,enter
2023-12-29,2024-01-02,SZ300780,enter
2023-12-29,2024-01-02,SZ300781,enter
2023-12-29,2024-01-02,SZ300807,enter
2023-12-29,2024-01-02,SZ300840,enter
2023-12-29,2024-01-02,SZ300928,enter
2023-12-29,2024-01-02,SZ300975,enter
2023-12-29,2024-01-02,SZ301007,enter
2023-12-29,2024-01-02,SZ301141,enter
2023-12-29,2024-01-02,SZ301281,enter
2023-12-29,2024-01-02,SH600054,exit
2023-12-29,2024-01-02,SH600063,exit
2023-12-29,2024-01-02,SH600064,exit
2023-12-29,2024-01-02,SH600073,exit
2023-12-29,2024-01-02,SH600213,exit
2023-12-29,2024-01-02,SH600216,exit
