datetime,holding_count,gross_return,turnover,cost,net_return,universe_return,excess_return,net_excess_return
2017-11-14,200,-0.0003574598,0.43000000000000005,0.00021500000000000002,-0.0005724598,-0.0013071346,0.00094967487,0.00073467486
2017-11-15,200,-0.03352455,0.42000000000000004,0.00021000000000000004,-0.03373455,-0.034180056,0.0006555058,0.00044550747
2017-11-16,200,0.001891242,0.405,0.00020250000000000002,0.001688742,0.0024634148,-0.0005721728,-0.00077467284
2017-11-17,200,-0.00343643,0.485,0.00024249999999999999,-0.00367893,0.0006762522,-0.0041126823,-0.004355182
2017-11-20,200,0.0012884289,0.43999999999999995,0.00021999999999999998,0.0010684289,0.00038212317,0.00090630574,0.0006863057
2017-11-21,200,-0.021153517,0.44999999999999996,0.000225,-0.021378517,-0.022566156,0.0014126394,0.0011876393
2017-11-22,200,0.0017130784,0.385,0.00019250000000000002,0.0015205784,0.002684857,-0.00097177865,-0.0011642786
2017-11-23,200,-0.003712671,0.345,0.0001725,-0.0038851711,-0.010437939,0.0067252684,0.006552768
2017-11-24,200,0.012929168,0.475,0.0002375,0.012691667,0.014621126,-0.0016919589,-0.0019294592
2017-11-27,200,-0.0016915464,0.47,0.000235,-0.0019265465,0.0019976064,-0.0036891527,-0.003924153
2017-11-28,200,-0.009218628,0.405,0.00020250000000000002,-0.009421128,-0.00610696,-0.0031116675,-0.0033141677
2017-11-29,200,0.011439948,0.4,0.0002,0.011239949,0.008706311,0.0027336376,0.002533638
2017-11-30,200,-0.0056051137,0.42500000000000004,0.00021250000000000002,-0.0058176136,-0.0103651425,0.004760029,0.004547529
2017-12-01,200,-0.016011955,0.41000000000000003,0.00020500000000000002,-0.016216956,-0.025033925,0.0090219695,0.008816969
2017-12-04,200,0.0053475904,0.5,0.00025,0.0050975904,0.009451252,-0.004103662,-0.004353662
2017-12-05,200,0.00042459904,0.5549999999999999,0.00027749999999999997,0.00014709905,-0.0016259603,0.0020505595,0.0017730594
2017-12-06,200,0.009248591,0.41500000000000004,0.00020750000000000003,0.009041091,0.009913096,-0.0006645052,-0.0008720048
2017-12-07,200,0.009771108,0.39,0.00019500000000000002,0.009576107,0.011487358,-0.0017162506,-0.0019112509
2017-12-08,200,-0.012261812,0.28,0.00014000000000000001,-0.012401812,-0.010343557,-0.0019182544,-0.0020582546
2017-12-11,200,0.004876976,0.41500000000000004,0.00020750000000000003,0.004669476,0.006889715,-0.002012739,-0.002220239
2017-12-12,200,-0.003135926,0.63,0.000315,-0.0034509262,8.454458e-05,-0.0032204706,-0.0035354707
2017-12-13,200,-0.0038821595,0.32999999999999996,0.00016499999999999997,-0.0040471596,-0.0029438,-0.0009383594,-0.0011033595
2017-12-14,200,-0.0029962934,0.32999999999999996,0.00016499999999999997,-0.0031612935,-0.0050558685,0.0020595752,0.0018945751
2017-12-15,200,0.0033403202,0.31499999999999995,0.00015749999999999998,0.0031828203,0.006989896,-0.0036495756,-0.0038070756
2017-12-18,200,-0.013275845,0.44499999999999995,0.0002225,-0.013498345,-0.010451769,-0.0028240755,-0.003046576
2017-12-19,200,0.0004773137,0.385,0.00019250000000000002,0.0002848137,0.0015164377,-0.0010391241,-0.001231624
2017-12-20,200,-0.0020245113,0.41500000000000004,0.00020750000000000003,-0.0022320114,-0.002277266,0.00025275466,4.5254594e-05
2017-12-21,200,-0.01862257,0.41500000000000004,0.00020750000000000003,-0.01883007,-0.013277852,-0.0053447178,-0.0055522183
2017-12-22,200,0.0064047705,0.42500000000000004,0.00021250000000000002,0.0061922707,0.0063039376,0.0001008329,-0.000111666974
2017-12-25,200,-0.002454875,0.44999999999999996,0.000225,-0.0026798751,-0.004858626,0.002403751,0.002178751
2017-12-26,200,0.0031731266,0.30000000000000004,0.00015000000000000001,0.0030231266,0.0034843336,-0.00031120703,-0.000461207
2017-12-27,200,0.00998166,0.42500000000000004,0.00021250000000000002,0.00976916,0.008337358,0.0016443022,0.0014318023
2017-12-28,200,0.009958447,0.365,0.0001825,0.009775947,0.011245704,-0.0012872573,-0.0014697574
2017-12-29,200,0.014223149,0.345,0.0001725,0.0140506495,0.010328091,0.0038950583,0.0037225587
2018-01-02,200,-0.00034836322,0.515,0.0002575,-0.0006058632,0.002090375,-0.0024387382,-0.0026962382
2018-01-03,200,0.0039517363,0.43500000000000005,0.00021750000000000003,0.0037342364,0.0014585889,0.0024931473,0.0022756476
2018-01-04,200,0.0004101029,0.44999999999999996,0.000225,0.0001851029,0.0015434829,-0.00113338,-0.00135838
2018-01-05,200,0.00093766896,0.43000000000000005,0.00021500000000000002,0.00072266895,-0.00071023963,0.0016479086,0.0014329086
2018-01-08,200,-0.0041334494,0.45499999999999996,0.00022749999999999997,-0.0043609496,-0.006635516,0.0025020665,0.0022745663
2018-01-09,200,0.007621099,0.375,0.0001875,0.007433599,0.005299478,0.002321621,0.002134121
2018-01-10,200,-0.0074876454,0.565,0.0002825,-0.0077701453,-0.004358013,-0.0031296322,-0.0034121322
2018-01-11,200,-0.02828909,0.47,0.000235,-0.028524091,-0.025828425,-0.002460666,-0.0026956666
2018-01-12,200,0.00014955163,0.44499999999999995,0.0002225,-7.294837e-05,0.0060498887,-0.005900337,-0.006122837
2018-01-15,200,0.0044046226,0.485,0.00024249999999999999,0.0041621225,-0.00064608955,0.0050507123,0.004808212
