name,registry_name,category,stage,enabled,runnable,expected_direction,source_project,source_file,source_function,source_commit,license,compute_adapter,required_fields,labels,notes
alpha360_VOLUME23,alpha360_VOLUME23,alpha360_volume_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($volume, 23)/($volume+1e-12) Pending Alpha360 batch V4 evaluation."
alpha360_VOLUME22,alpha360_VOLUME22,alpha360_volume_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($volume, 22)/($volume+1e-12) Pending Alpha360 batch V4 evaluation."
alpha360_VOLUME21,alpha360_VOLUME21,alpha360_volume_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($volume, 21)/($volume+1e-12) Pending Alpha360 batch V4 evaluation."
alpha360_VOLUME20,alpha360_VOLUME20,alpha360_volume_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($volume, 20)/($volume+1e-12) Pending Alpha360 batch V4 evaluation."
alpha360_VOLUME19,alpha360_VOLUME19,alpha360_volume_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($volume, 19)/($volume+1e-12) Pending Alpha360 batch V4 evaluation."
alpha360_VOLUME18,alpha360_VOLUME18,alpha360_volume_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($volume, 18)/($volume+1e-12) Pending Alpha360 batch V4 evaluation."
alpha360_VOLUME17,alpha360_VOLUME17,alpha360_volume_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($volume, 17)/($volume+1e-12) Pending Alpha360 batch V4 evaluation."
alpha360_VOLUME16,alpha360_VOLUME16,alpha360_volume_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($volume, 16)/($volume+1e-12) Pending Alpha360 batch V4 evaluation."
alpha360_VOLUME15,alpha360_VOLUME15,alpha360_volume_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($volume, 15)/($volume+1e-12) Pending Alpha360 batch V4 evaluation."
alpha360_VOLUME14,alpha360_VOLUME14,alpha360_volume_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($volume, 14)/($volume+1e-12) Pending Alpha360 batch V4 evaluation."
alpha360_VOLUME13,alpha360_VOLUME13,alpha360_volume_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($volume, 13)/($volume+1e-12) Pending Alpha360 batch V4 evaluation."
alpha360_VOLUME12,alpha360_VOLUME12,alpha360_volume_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($volume, 12)/($volume+1e-12) Pending Alpha360 batch V4 evaluation."
alpha360_VOLUME11,alpha360_VOLUME11,alpha360_volume_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($volume, 11)/($volume+1e-12) Pending Alpha360 batch V4 evaluation."
alpha360_VOLUME10,alpha360_VOLUME10,alpha360_volume_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($volume, 10)/($volume+1e-12) Pending Alpha360 batch V4 evaluation."
alpha360_VOLUME9,alpha360_VOLUME9,alpha360_volume_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($volume, 9)/($volume+1e-12) Pending Alpha360 batch V4 evaluation."
alpha360_VOLUME8,alpha360_VOLUME8,alpha360_volume_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($volume, 8)/($volume+1e-12) Pending Alpha360 batch V4 evaluation."
alpha360_VOLUME7,alpha360_VOLUME7,alpha360_volume_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($volume, 7)/($volume+1e-12) Pending Alpha360 batch V4 evaluation."
alpha360_VOLUME6,alpha360_VOLUME6,alpha360_volume_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($volume, 6)/($volume+1e-12) Pending Alpha360 batch V4 evaluation."
alpha360_VOLUME5,alpha360_VOLUME5,alpha360_volume_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($volume, 5)/($volume+1e-12) Pending Alpha360 batch V4 evaluation."
alpha360_VOLUME4,alpha360_VOLUME4,alpha360_volume_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($volume, 4)/($volume+1e-12) Pending Alpha360 batch V4 evaluation."
alpha360_VOLUME3,alpha360_VOLUME3,alpha360_volume_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($volume, 3)/($volume+1e-12) Pending Alpha360 batch V4 evaluation."
alpha360_VOLUME2,alpha360_VOLUME2,alpha360_volume_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($volume, 2)/($volume+1e-12) Pending Alpha360 batch V4 evaluation."
alpha360_VOLUME1,alpha360_VOLUME1,alpha360_volume_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,$volume,"label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($volume, 1)/($volume+1e-12) Pending Alpha360 batch V4 evaluation."
