universe,instrument,start,end
csi300,SH600000,2023-12-29,2024-06-27
csi300,SH600009,2023-12-29,2024-06-27
csi300,SH600010,2023-12-29,2024-06-27
csi300,SH600011,2023-12-29,2024-06-27
csi300,SH600015,2023-12-29,2024-06-27
csi300,SH600016,2023-12-29,2024-06-27
csi300,SH600018,2023-12-29,2024-06-27
csi300,SH600019,2023-12-29,2024-06-27
csi300,SH600023,2023-12-29,2024-06-27
csi300,SH600025,2023-12-29,2024-06-27
csi300,SH600028,2023-12-29,2024-06-27
csi300,SH600029,2023-12-29,2024-06-27
csi300,SH600030,2023-12-29,2024-06-27
csi300,SH600031,2023-12-29,2024-06-27
csi300,SH600036,2023-12-29,2024-06-27
csi300,SH600039,2023-12-29,2024-06-27
csi300,SH600048,2023-12-29,2024-06-27
csi300,SH600050,2023-12-29,2024-06-27
csi300,SH600061,2023-12-29,2024-06-27
csi300,SH600085,2023-12-29,2024-06-27
csi300,SH600089,2023-12-29,2024-06-27
csi300,SH600104,2023-12-29,2024-06-27
csi300,SH600111,2023-12-29,2024-06-27
csi300,SH600115,2023-12-29,2024-06-27
csi300,SH600132,2023-12-29,2024-06-27
csi300,SH600150,2023-12-29,2024-06-27
csi300,SH600176,2023-12-29,2024-06-27
csi300,SH600183,2023-12-29,2024-06-27
csi300,SH600188,2023-12-29,2024-06-27
csi300,SH600196,2023-12-29,2024-06-27
csi300,SH600219,2023-12-29,2024-06-27
csi300,SH600233,2023-12-29,2024-06-27
csi300,SH600276,2023-12-29,2024-06-27
csi300,SH600309,2023-12-29,2024-06-27
csi300,SH600332,2023-12-29,2024-06-27
csi300,SH600346,2023-12-29,2024-06-27
csi300,SH600362,2023-12-29,2024-06-27
csi300,SH600372,2023-12-29,2024-06-27
csi300,SH600406,2023-12-29,2024-06-27
csi300,SH600426,2023-12-29,2024-06-27
csi300,SH600436,2023-12-29,2024-06-27
csi300,SH600438,2023-12-29,2024-06-27
csi300,SH600460,2023-12-29,2024-06-27
csi300,SH600489,2023-12-29,2024-06-27
csi300,SH600515,2023-12-29,2024-06-27
csi300,SH600519,2023-12-29,2024-06-27
csi300,SH600547,2023-12-29,2024-06-27
csi300,SH600570,2023-12-29,2024-06-27
csi300,SH600584,2023-12-29,2024-06-27
csi300,SH600585,2023-12-29,2024-06-27
csi300,SH600588,2023-12-29,2024-06-27
csi300,SH600600,2023-12-29,2024-06-27
csi300,SH600606,2023-12-29,2024-06-27
csi300,SH600660,2023-12-29,2024-06-27
csi300,SH600674,2023-12-29,2024-06-27
csi300,SH600690,2023-12-29,2024-06-27
csi300,SH600732,2023-12-29,2024-06-27
csi300,SH600741,2023-12-29,2024-06-27
csi300,SH600745,2023-12-29,2024-06-27
csi300,SH600754,2023-12-29,2024-06-27
csi300,SH600760,2023-12-29,2024-06-27
csi300,SH600795,2023-12-29,2024-06-27
csi300,SH600803,2023-12-29,2024-06-27
csi300,SH600809,2023-12-29,2024-06-27
csi300,SH600837,2023-12-29,2024-06-27
csi300,SH600845,2023-12-29,2024-06-27
csi300,SH600875,2023-12-29,2024-06-27
csi300,SH600886,2023-12-29,2024-06-27
csi300,SH600887,2023-12-29,2024-06-27
csi300,SH600893,2023-12-29,2024-06-27
csi300,SH600900,2023-12-29,2024-06-27
csi300,SH600905,2023-12-29,2024-06-27
csi300,SH600918,2023-12-29,2024-06-27
csi300,SH600919,2023-12-29,2024-06-27
csi300,SH600926,2023-12-29,2024-06-27
csi300,SH600938,2023-12-29,2024-06-27
csi300,SH600941,2023-12-29,2024-06-27
csi300,SH600958,2023-12-29,2024-06-27
csi300,SH600989,2023-12-29,2024-06-27
csi300,SH600999,2023-12-29,2024-06-27
csi300,SH601006,2023-12-29,2024-06-27
csi300,SH601009,2023-12-29,2024-06-27
csi300,SH601012,2023-12-29,2024-06-27
csi300,SH601021,2023-12-29,2024-06-27
csi300,SH601059,2023-12-29,2024-06-27
csi300,SH601066,2023-12-29,2024-06-27
csi300,SH601088,2023-12-29,2024-06-27
csi300,SH601100,2023-12-29,2024-06-27
csi300,SH601111,2023-12-29,2024-06-27
csi300,SH601117,2023-12-29,2024-06-27
csi300,SH601138,2023-12-29,2024-06-27
csi300,SH601155,2023-12-29,2024-06-27
csi300,SH601166,2023-12-29,2024-06-27
csi300,SH601169,2023-12-29,2024-06-27
csi300,SH601186,2023-12-29,2024-06-27
csi300,SH601211,2023-12-29,2024-06-27
csi300,SH601225,2023-12-29,2024-06-27
csi300,SH601229,2023-12-29,2024-06-27
csi300,SH601236,2023-12-29,2024-06-27
csi300,SH601238,2023-12-29,2024-06-27
csi300,SH601288,2023-12-29,2024-06-27
csi300,SH601318,2023-12-29,2024-06-27
csi300,SH601319,2023-12-29,2024-06-27
csi300,SH601328,2023-12-29,2024-06-27
csi300,SH601336,2023-12-29,2024-06-27
csi300,SH601360,2023-12-29,2024-06-27
csi300,SH601377,2023-12-29,2024-06-27
csi300,SH601390,2023-12-29,2024-06-27
csi300,SH601398,2023-12-29,2024-06-27
csi300,SH601600,2023-12-29,2024-06-27
csi300,SH601601,2023-12-29,2024-06-27
csi300,SH601607,2023-12-29,2024-06-27
csi300,SH601615,2023-12-29,2024-06-27
csi300,SH601618,2023-12-29,2024-06-27
csi300,SH601628,2023-12-29,2024-06-27
csi300,SH601633,2023-12-29,2024-06-27
csi300,SH601658,2023-12-29,2024-06-27
csi300,SH601668,2023-12-29,2024-06-27
csi300,SH601669,2023-12-29,2024-06-27
csi300,SH601688,2023-12-29,2024-06-27
csi300,SH601689,2023-12-29,2024-06-27
csi300,SH601698,2023-12-29,2024-06-27
csi300,SH601699,2023-12-29,2024-06-27
csi300,SH601728,2023-12-29,2024-06-27
csi300,SH601766,2023-12-29,2024-06-27
csi300,SH601788,2023-12-29,2024-06-27
csi300,SH601799,2023-12-29,2024-06-27
csi300,SH601800,2023-12-29,2024-06-27
csi300,SH601808,2023-12-29,2024-06-27
csi300,SH601816,2023-12-29,2024-06-27
csi300,SH601818,2023-12-29,2024-06-27
csi300,SH601838,2023-12-29,2024-06-27
csi300,SH601857,2023-12-29,2024-06-27
csi300,SH601865,2023-12-29,2024-06-27
csi300,SH601868,2023-12-29,2024-06-27
csi300,SH601872,2023-12-29,2024-06-27
csi300,SH601877,2023-12-29,2024-06-27
csi300,SH601878,2023-12-29,2024-06-27
csi300,SH601881,2023-12-29,2024-06-27
csi300,SH601888,2023-12-29,2024-06-27
csi300,SH601898,2023-12-29,2024-06-27
csi300,SH601899,2023-12-29,2024-06-27
csi300,SH601901,2023-12-29,2024-06-27
csi300,SH601916,2023-12-29,2024-06-27
csi300,SH601919,2023-12-29,2024-06-27
csi300,SH601939,2023-12-29,2024-06-27
csi300,SH601985,2023-12-29,2024-06-27
csi300,SH601988,2023-12-29,2024-06-27
csi300,SH601989,2023-12-29,2024-06-27
csi300,SH601995,2023-12-29,2024-06-27
csi300,SH601998,2023-12-29,2024-06-27
csi300,SH603019,2023-12-29,2024-06-27
csi300,SH603195,2023-12-29,2024-06-27
csi300,SH603259,2023-12-29,2024-06-27
csi300,SH603260,2023-12-29,2024-06-27
csi300,SH603288,2023-12-29,2024-06-27
csi300,SH603290,2023-12-29,2024-06-27
csi300,SH603369,2023-12-29,2024-06-27
csi300,SH603392,2023-12-29,2024-06-27
csi300,SH603486,2023-12-29,2024-06-27
csi300,SH603501,2023-12-29,2024-06-27
csi300,SH603659,2023-12-29,2024-06-27
csi300,SH603799,2023-12-29,2024-06-27
csi300,SH603806,2023-12-29,2024-06-27
csi300,SH603833,2023-12-29,2024-06-27
csi300,SH603899,2023-12-29,2024-06-27
csi300,SH603986,2023-12-29,2024-06-27
csi300,SH603993,2023-12-29,2024-06-27
csi300,SH605117,2023-12-29,2024-06-27
csi300,SH605499,2023-12-29,2024-06-27
csi300,SH688008,2023-12-29,2024-06-27
csi300,SH688012,2023-12-29,2024-06-27
csi300,SH688036,2023-12-29,2024-06-27
csi300,SH688041,2023-12-29,2024-06-27
csi300,SH688065,2023-12-29,2024-06-27
csi300,SH688111,2023-12-29,2024-06-27
csi300,SH688126,2023-12-29,2024-06-27
csi300,SH688187,2023-12-29,2024-06-27
csi300,SH688223,2023-12-29,2024-06-27
csi300,SH688256,2023-12-29,2024-06-27
csi300,SH688271,2023-12-29,2024-06-27
csi300,SH688303,2023-12-29,2024-06-27
csi300,SH688363,2023-12-29,2024-06-27
csi300,SH688396,2023-12-29,2024-06-27
csi300,SH688561,2023-12-29,2024-06-27
csi300,SH688599,2023-12-29,2024-06-27
csi300,SH688981,2023-12-29,2024-06-27
csi300,SZ000001,2023-12-29,2024-06-27
csi300,SZ000002,2023-12-29,2024-06-27
csi300,SZ000063,2023-12-29,2024-06-27
csi300,SZ000069,2023-12-29,2024-06-27
csi300,SZ000100,2023-12-29,2024-06-27
csi300,SZ000157,2023-12-29,2024-06-27
csi300,SZ000166,2023-12-29,2024-06-27
csi300,SZ000301,2023-12-29,2024-06-27
csi300,SZ000333,2023-12-29,2024-06-27
csi300,SZ000338,2023-12-29,2024-06-27
csi300,SZ000408,2023-12-29,2024-06-27
csi300,SZ000425,2023-12-29,2024-06-27
csi300,SZ000538,2023-12-29,2024-06-27
csi300,SZ000568,2023-12-29,2024-06-27
csi300,SZ000596,2023-12-29,2024-06-27
csi300,SZ000617,2023-12-29,2024-06-27
csi300,SZ000625,2023-12-29,2024-06-27
csi300,SZ000651,2023-12-29,2024-06-27
csi300,SZ000661,2023-12-29,2024-06-27
csi300,SZ000708,2023-12-29,2024-06-27
csi300,SZ000725,2023-12-29,2024-06-27
csi300,SZ000733,2023-12-29,2024-06-27
csi300,SZ000768,2023-12-29,2024-06-27
csi300,SZ000776,2023-12-29,2024-06-27
csi300,SZ000786,2023-12-29,2024-06-27
csi300,SZ000792,2023-12-29,2024-06-27
csi300,SZ000800,2023-12-29,2024-06-27
csi300,SZ000858,2023-12-29,2024-06-27
csi300,SZ000876,2023-12-29,2024-06-27
csi300,SZ000877,2023-12-29,2024-06-27
csi300,SZ000895,2023-12-29,2024-06-27
csi300,SZ000938,2023-12-29,2024-06-27
csi300,SZ000963,2023-12-29,2024-06-27
csi300,SZ000977,2023-12-29,2024-06-27
csi300,SZ000983,2023-12-29,2024-06-27
csi300,SZ000999,2023-12-29,2024-06-27
csi300,SZ001289,2023-12-29,2024-06-27
csi300,SZ001979,2023-12-29,2024-06-27
csi300,SZ002001,2023-12-29,2024-06-27
csi300,SZ002007,2023-12-29,2024-06-27
csi300,SZ002027,2023-12-29,2024-06-27
csi300,SZ002049,2023-12-29,2024-06-27
csi300,SZ002050,2023-12-29,2024-06-27
csi300,SZ002074,2023-12-29,2024-06-27
csi300,SZ002129,2023-12-29,2024-06-27
csi300,SZ002142,2023-12-29,2024-06-27
csi300,SZ002179,2023-12-29,2024-06-27
csi300,SZ002180,2023-12-29,2024-06-27
csi300,SZ002202,2023-12-29,2024-06-27
csi300,SZ002230,2023-12-29,2024-06-27
csi300,SZ002236,2023-12-29,2024-06-27
csi300,SZ002241,2023-12-29,2024-06-27
csi300,SZ002252,2023-12-29,2024-06-27
csi300,SZ002271,2023-12-29,2024-06-27
csi300,SZ002304,2023-12-29,2024-06-27
csi300,SZ002311,2023-12-29,2024-06-27
csi300,SZ002352,2023-12-29,2024-06-27
csi300,SZ002371,2023-12-29,2024-06-27
csi300,SZ002410,2023-12-29,2024-06-27
csi300,SZ002415,2023-12-29,2024-06-27
csi300,SZ002459,2023-12-29,2024-06-27
csi300,SZ002460,2023-12-29,2024-06-27
csi300,SZ002466,2023-12-29,2024-06-27
csi300,SZ002475,2023-12-29,2024-06-27
csi300,SZ002493,2023-12-29,2024-06-27
csi300,SZ002555,2023-12-29,2024-06-27
csi300,SZ002594,2023-12-29,2024-06-27
csi300,SZ002601,2023-12-29,2024-06-27
csi300,SZ002603,2023-12-29,2024-06-27
csi300,SZ002648,2023-12-29,2024-06-27
csi300,SZ002709,2023-12-29,2024-06-27
csi300,SZ002714,2023-12-29,2024-06-27
csi300,SZ002736,2023-12-29,2024-06-27
csi300,SZ002812,2023-12-29,2024-06-27
csi300,SZ002821,2023-12-29,2024-06-27
csi300,SZ002841,2023-12-29,2024-06-27
csi300,SZ002916,2023-12-29,2024-06-27
csi300,SZ002920,2023-12-29,2024-06-27
csi300,SZ002938,2023-12-29,2024-06-27
csi300,SZ003816,2023-12-29,2024-06-27
csi300,SZ300014,2023-12-29,2024-06-27
csi300,SZ300015,2023-12-29,2024-06-27
csi300,SZ300033,2023-12-29,2024-06-27
csi300,SZ300059,2023-12-29,2024-06-27
csi300,SZ300122,2023-12-29,2024-06-27
csi300,SZ300124,2023-12-29,2024-06-27
csi300,SZ300142,2023-12-29,2024-06-27
csi300,SZ300223,2023-12-29,2024-06-27
csi300,SZ300274,2023-12-29,2024-06-27
csi300,SZ300308,2023-12-29,2024-06-27
csi300,SZ300316,2023-12-29,2024-06-27
csi300,SZ300347,2023-12-29,2024-06-27
csi300,SZ300408,2023-12-29,2024-06-27
csi300,SZ300413,2023-12-29,2024-06-27
csi300,SZ300433,2023-12-29,2024-06-27
csi300,SZ300450,2023-12-29,2024-06-27
csi300,SZ300454,2023-12-29,2024-06-27
csi300,SZ300496,2023-12-29,2024-06-27
csi300,SZ300498,2023-12-29,2024-06-27
csi300,SZ300628,2023-12-29,2024-06-27
csi300,SZ300661,2023-12-29,2024-06-27
csi300,SZ300750,2023-12-29,2024-06-27
csi300,SZ300751,2023-12-29,2024-06-27
csi300,SZ300759,2023-12-29,2024-06-27
csi300,SZ300760,2023-12-29,2024-06-27
csi300,SZ300763,2023-12-29,2024-06-27
csi300,SZ300782,2023-12-29,2024-06-27
csi300,SZ300896,2023-12-29,2024-06-27
csi300,SZ300919,2023-12-29,2024-06-27
csi300,SZ300957,2023-12-29,2024-06-27
csi300,SZ300979,2023-12-29,2024-06-27
csi300,SZ300999,2023-12-29,2024-06-27
csi300,SZ301269,2023-12-29,2024-06-27
csi500,SH600004,2023-12-29,2024-06-27
csi500,SH600008,2023-12-29,2024-06-27
csi500,SH600021,2023-12-29,2024-06-27
csi500,SH600022,2023-12-29,2024-06-27
csi500,SH600032,2023-12-29,2024-06-27
csi500,SH600038,2023-12-29,2024-06-27
csi500,SH600056,2023-12-29,2024-06-27
csi500,SH600060,2023-12-29,2024-06-27
csi500,SH600062,2023-12-29,2024-06-27
csi500,SH600066,2023-12-29,2024-06-27
csi500,SH600079,2023-12-29,2024-06-27
csi500,SH600095,2023-12-29,2024-06-27
csi500,SH600096,2023-12-29,2024-06-27
csi500,SH600109,2023-12-29,2024-06-27
csi500,SH600118,2023-12-29,2024-06-27
csi500,SH600126,2023-12-29,2024-06-27
csi500,SH600129,2023-12-29,2024-06-27
csi500,SH600131,2023-12-29,2024-06-27
csi500,SH600141,2023-12-29,2024-06-27
csi500,SH600143,2023-12-29,2024-06-27
csi500,SH600153,2023-12-29,2024-06-27
csi500,SH600155,2023-12-29,2024-06-27
csi500,SH600157,2023-12-29,2024-06-27
csi500,SH600160,2023-12-29,2024-06-27
csi500,SH600161,2023-12-29,2024-06-27
csi500,SH600166,2023-12-29,2024-06-27
csi500,SH600167,2023-12-29,2024-06-27
csi500,SH600170,2023-12-29,2024-06-27
csi500,SH600177,2023-12-29,2024-06-27
csi500,SH600208,2023-12-29,2024-06-27
csi500,SH600258,2023-12-29,2024-06-27
csi500,SH600271,2023-12-29,2024-06-27
csi500,SH600282,2023-12-29,2024-06-27
csi500,SH600298,2023-12-29,2024-06-27
csi500,SH600299,2023-12-29,2024-06-27
csi500,SH600315,2023-12-29,2024-06-27
csi500,SH600316,2023-12-29,2024-06-27
csi500,SH600325,2023-12-29,2024-06-27
csi500,SH600329,2023-12-29,2024-06-27
csi500,SH600339,2023-12-29,2024-06-27
csi500,SH600348,2023-12-29,2024-06-27
csi500,SH600350,2023-12-29,2024-06-27
csi500,SH600352,2023-12-29,2024-06-27
csi500,SH600369,2023-12-29,2024-06-27
csi500,SH600373,2023-12-29,2024-06-27
csi500,SH600377,2023-12-29,2024-06-27
csi500,SH600378,2023-12-29,2024-06-27
csi500,SH600380,2023-12-29,2024-06-27
csi500,SH600390,2023-12-29,2024-06-27
csi500,SH600392,2023-12-29,2024-06-27
csi500,SH600398,2023-12-29,2024-06-27
csi500,SH600399,2023-12-29,2024-06-27
csi500,SH600415,2023-12-29,2024-06-27
csi500,SH600416,2023-12-29,2024-06-27
csi500,SH600418,2023-12-29,2024-06-27
csi500,SH600435,2023-12-29,2024-06-27
csi500,SH600481,2023-12-29,2024-06-27
csi500,SH600482,2023-12-29,2024-06-27
csi500,SH600486,2023-12-29,2024-06-27
csi500,SH600497,2023-12-29,2024-06-27
csi500,SH600498,2023-12-29,2024-06-27
csi500,SH600499,2023-12-29,2024-06-27
csi500,SH600500,2023-12-29,2024-06-27
csi500,SH600511,2023-12-29,2024-06-27
csi500,SH600516,2023-12-29,2024-06-27
csi500,SH600517,2023-12-29,2024-06-27
csi500,SH600521,2023-12-29,2024-06-27
csi500,SH600528,2023-12-29,2024-06-27
csi500,SH600529,2023-12-29,2024-06-27
csi500,SH600535,2023-12-29,2024-06-27
csi500,SH600536,2023-12-29,2024-06-27
csi500,SH600546,2023-12-29,2024-06-27
csi500,SH600549,2023-12-29,2024-06-27
csi500,SH600563,2023-12-29,2024-06-27
csi500,SH600566,2023-12-29,2024-06-27
csi500,SH600580,2023-12-29,2024-06-27
csi500,SH600582,2023-12-29,2024-06-27
csi500,SH600583,2023-12-29,2024-06-27
csi500,SH600597,2023-12-29,2024-06-27
csi500,SH600598,2023-12-29,2024-06-27
csi500,SH600637,2023-12-29,2024-06-27
csi500,SH600642,2023-12-29,2024-06-27
csi500,SH600655,2023-12-29,2024-06-27
csi500,SH600663,2023-12-29,2024-06-27
csi500,SH600673,2023-12-29,2024-06-27
csi500,SH600699,2023-12-29,2024-06-27
csi500,SH600704,2023-12-29,2024-06-27
csi500,SH600707,2023-12-29,2024-06-27
csi500,SH600737,2023-12-29,2024-06-27
csi500,SH600739,2023-12-29,2024-06-27
csi500,SH600755,2023-12-29,2024-06-27
csi500,SH600764,2023-12-29,2024-06-27
csi500,SH600765,2023-12-29,2024-06-27
csi500,SH600801,2023-12-29,2024-06-27
csi500,SH600808,2023-12-29,2024-06-27
csi500,SH600820,2023-12-29,2024-06-27
csi500,SH600827,2023-12-29,2024-06-27
csi500,SH600839,2023-12-29,2024-06-27
csi500,SH600848,2023-12-29,2024-06-27
csi500,SH600859,2023-12-29,2024-06-27
csi500,SH600862,2023-12-29,2024-06-27
csi500,SH600863,2023-12-29,2024-06-27
csi500,SH600867,2023-12-29,2024-06-27
csi500,SH600871,2023-12-29,2024-06-27
csi500,SH600873,2023-12-29,2024-06-27
csi500,SH600879,2023-12-29,2024-06-27
csi500,SH600884,2023-12-29,2024-06-27
csi500,SH600885,2023-12-29,2024-06-27
csi500,SH600895,2023-12-29,2024-06-27
csi500,SH600901,2023-12-29,2024-06-27
csi500,SH600906,2023-12-29,2024-06-27
csi500,SH600909,2023-12-29,2024-06-27
csi500,SH600925,2023-12-29,2024-06-27
csi500,SH600927,2023-12-29,2024-06-27
csi500,SH600928,2023-12-29,2024-06-27
csi500,SH600956,2023-12-29,2024-06-27
csi500,SH600959,2023-12-29,2024-06-27
csi500,SH600967,2023-12-29,2024-06-27
csi500,SH600968,2023-12-29,2024-06-27
csi500,SH600970,2023-12-29,2024-06-27
csi500,SH600977,2023-12-29,2024-06-27
csi500,SH600985,2023-12-29,2024-06-27
csi500,SH600988,2023-12-29,2024-06-27
csi500,SH600995,2023-12-29,2024-06-27
csi500,SH600998,2023-12-29,2024-06-27
csi500,SH601000,2023-12-29,2024-06-27
csi500,SH601016,2023-12-29,2024-06-27
csi500,SH601058,2023-12-29,2024-06-27
csi500,SH601061,2023-12-29,2024-06-27
csi500,SH601077,2023-12-29,2024-06-27
csi500,SH601098,2023-12-29,2024-06-27
csi500,SH601106,2023-12-29,2024-06-27
csi500,SH601108,2023-12-29,2024-06-27
csi500,SH601118,2023-12-29,2024-06-27
csi500,SH601128,2023-12-29,2024-06-27
csi500,SH601139,2023-12-29,2024-06-27
csi500,SH601156,2023-12-29,2024-06-27
csi500,SH601158,2023-12-29,2024-06-27
csi500,SH601162,2023-12-29,2024-06-27
csi500,SH601168,2023-12-29,2024-06-27
csi500,SH601179,2023-12-29,2024-06-27
csi500,SH601187,2023-12-29,2024-06-27
csi500,SH601198,2023-12-29,2024-06-27
csi500,SH601216,2023-12-29,2024-06-27
csi500,SH601228,2023-12-29,2024-06-27
csi500,SH601231,2023-12-29,2024-06-27
csi500,SH601233,2023-12-29,2024-06-27
csi500,SH601298,2023-12-29,2024-06-27
csi500,SH601456,2023-12-29,2024-06-27
csi500,SH601555,2023-12-29,2024-06-27
csi500,SH601568,2023-12-29,2024-06-27
csi500,SH601577,2023-12-29,2024-06-27
csi500,SH601598,2023-12-29,2024-06-27
csi500,SH601608,2023-12-29,2024-06-27
csi500,SH601611,2023-12-29,2024-06-27
csi500,SH601636,2023-12-29,2024-06-27
csi500,SH601665,2023-12-29,2024-06-27
csi500,SH601666,2023-12-29,2024-06-27
csi500,SH601696,2023-12-29,2024-06-27
csi500,SH601717,2023-12-29,2024-06-27
csi500,SH601778,2023-12-29,2024-06-27
csi500,SH601828,2023-12-29,2024-06-27
csi500,SH601866,2023-12-29,2024-06-27
csi500,SH601880,2023-12-29,2024-06-27
csi500,SH601928,2023-12-29,2024-06-27
csi500,SH601933,2023-12-29,2024-06-27
csi500,SH601958,2023-12-29,2024-06-27
csi500,SH601966,2023-12-29,2024-06-27
csi500,SH601990,2023-12-29,2024-06-27
csi500,SH601991,2023-12-29,2024-06-27
csi500,SH601992,2023-12-29,2024-06-27
csi500,SH601997,2023-12-29,2024-06-27
csi500,SH603000,2023-12-29,2024-06-27
csi500,SH603026,2023-12-29,2024-06-27
csi500,SH603056,2023-12-29,2024-06-27
csi500,SH603077,2023-12-29,2024-06-27
csi500,SH603127,2023-12-29,2024-06-27
csi500,SH603156,2023-12-29,2024-06-27
csi500,SH603160,2023-12-29,2024-06-27
csi500,SH603185,2023-12-29,2024-06-27
csi500,SH603218,2023-12-29,2024-06-27
csi500,SH603225,2023-12-29,2024-06-27
csi500,SH603228,2023-12-29,2024-06-27
csi500,SH603233,2023-12-29,2024-06-27
csi500,SH603267,2023-12-29,2024-06-27
csi500,SH603305,2023-12-29,2024-06-27
csi500,SH603317,2023-12-29,2024-06-27
csi500,SH603338,2023-12-29,2024-06-27
csi500,SH603355,2023-12-29,2024-06-27
csi500,SH603379,2023-12-29,2024-06-27
csi500,SH603444,2023-12-29,2024-06-27
csi500,SH603456,2023-12-29,2024-06-27
csi500,SH603517,2023-12-29,2024-06-27
csi500,SH603529,2023-12-29,2024-06-27
csi500,SH603568,2023-12-29,2024-06-27
csi500,SH603589,2023-12-29,2024-06-27
csi500,SH603596,2023-12-29,2024-06-27
csi500,SH603606,2023-12-29,2024-06-27
csi500,SH603650,2023-12-29,2024-06-27
csi500,SH603658,2023-12-29,2024-06-27
csi500,SH603688,2023-12-29,2024-06-27
csi500,SH603707,2023-12-29,2024-06-27
csi500,SH603712,2023-12-29,2024-06-27
csi500,SH603737,2023-12-29,2024-06-27
csi500,SH603786,2023-12-29,2024-06-27
csi500,SH603816,2023-12-29,2024-06-27
csi500,SH603826,2023-12-29,2024-06-27
csi500,SH603858,2023-12-29,2024-06-27
csi500,SH603866,2023-12-29,2024-06-27
csi500,SH603868,2023-12-29,2024-06-27
csi500,SH603882,2023-12-29,2024-06-27
csi500,SH603883,2023-12-29,2024-06-27
csi500,SH603885,2023-12-29,2024-06-27
csi500,SH603893,2023-12-29,2024-06-27
csi500,SH603927,2023-12-29,2024-06-27
csi500,SH603939,2023-12-29,2024-06-27
csi500,SH605358,2023-12-29,2024-06-27
csi500,SH688002,2023-12-29,2024-06-27
csi500,SH688005,2023-12-29,2024-06-27
csi500,SH688006,2023-12-29,2024-06-27
csi500,SH688029,2023-12-29,2024-06-27
csi500,SH688032,2023-12-29,2024-06-27
csi500,SH688052,2023-12-29,2024-06-27
csi500,SH688063,2023-12-29,2024-06-27
csi500,SH688072,2023-12-29,2024-06-27
csi500,SH688082,2023-12-29,2024-06-27
csi500,SH688099,2023-12-29,2024-06-27
csi500,SH688105,2023-12-29,2024-06-27
csi500,SH688107,2023-12-29,2024-06-27
csi500,SH688114,2023-12-29,2024-06-27
csi500,SH688120,2023-12-29,2024-06-27
csi500,SH688122,2023-12-29,2024-06-27
csi500,SH688153,2023-12-29,2024-06-27
csi500,SH688169,2023-12-29,2024-06-27
csi500,SH688180,2023-12-29,2024-06-27
csi500,SH688188,2023-12-29,2024-06-27
csi500,SH688200,2023-12-29,2024-06-27
csi500,SH688208,2023-12-29,2024-06-27
csi500,SH688220,2023-12-29,2024-06-27
csi500,SH688234,2023-12-29,2024-06-27
csi500,SH688248,2023-12-29,2024-06-27
csi500,SH688276,2023-12-29,2024-06-27
csi500,SH688281,2023-12-29,2024-06-27
csi500,SH688295,2023-12-29,2024-06-27
csi500,SH688297,2023-12-29,2024-06-27
csi500,SH688301,2023-12-29,2024-06-27
csi500,SH688331,2023-12-29,2024-06-27
csi500,SH688348,2023-12-29,2024-06-27
csi500,SH688349,2023-12-29,2024-06-27
csi500,SH688375,2023-12-29,2024-06-27
csi500,SH688385,2023-12-29,2024-06-27
csi500,SH688387,2023-12-29,2024-06-27
csi500,SH688390,2023-12-29,2024-06-27
csi500,SH688425,2023-12-29,2024-06-27
csi500,SH688516,2023-12-29,2024-06-27
csi500,SH688520,2023-12-29,2024-06-27
csi500,SH688521,2023-12-29,2024-06-27
csi500,SH688536,2023-12-29,2024-06-27
csi500,SH688538,2023-12-29,2024-06-27
csi500,SH688567,2023-12-29,2024-06-27
csi500,SH688690,2023-12-29,2024-06-27
csi500,SH688728,2023-12-29,2024-06-27
csi500,SH688772,2023-12-29,2024-06-27
csi500,SH688778,2023-12-29,2024-06-27
csi500,SH688779,2023-12-29,2024-06-27
csi500,SH688819,2023-12-29,2024-06-27
csi500,SH689009,2023-12-29,2024-06-27
csi500,SZ000009,2023-12-29,2024-06-27
csi500,SZ000021,2023-12-29,2024-06-27
csi500,SZ000027,2023-12-29,2024-06-27
csi500,SZ000031,2023-12-29,2024-06-27
csi500,SZ000039,2023-12-29,2024-06-27
csi500,SZ000050,2023-12-29,2024-06-27
csi500,SZ000060,2023-12-29,2024-06-27
csi500,SZ000066,2023-12-29,2024-06-27
csi500,SZ000089,2023-12-29,2024-06-27
csi500,SZ000155,2023-12-29,2024-06-27
csi500,SZ000156,2023-12-29,2024-06-27
csi500,SZ000400,2023-12-29,2024-06-27
csi500,SZ000401,2023-12-29,2024-06-27
csi500,SZ000402,2023-12-29,2024-06-27
csi500,SZ000423,2023-12-29,2024-06-27
csi500,SZ000513,2023-12-29,2024-06-27
csi500,SZ000519,2023-12-29,2024-06-27
csi500,SZ000537,2023-12-29,2024-06-27
csi500,SZ000539,2023-12-29,2024-06-27
csi500,SZ000547,2023-12-29,2024-06-27
csi500,SZ000553,2023-12-29,2024-06-27
csi500,SZ000559,2023-12-29,2024-06-27
csi500,SZ000563,2023-12-29,2024-06-27
csi500,SZ000581,2023-12-29,2024-06-27
csi500,SZ000591,2023-12-29,2024-06-27
csi500,SZ000598,2023-12-29,2024-06-27
csi500,SZ000623,2023-12-29,2024-06-27
csi500,SZ000629,2023-12-29,2024-06-27
csi500,SZ000630,2023-12-29,2024-06-27
csi500,SZ000636,2023-12-29,2024-06-27
csi500,SZ000683,2023-12-29,2024-06-27
csi500,SZ000703,2023-12-29,2024-06-27
csi500,SZ000709,2023-12-29,2024-06-27
csi500,SZ000723,2023-12-29,2024-06-27
