instrument,datetime,listing_date_proxy,listing_age_days,listing_age_bucket
SZ002323,2023-12-29,2009-12-18,5124.0,501_plus
SZ002324,2023-12-29,2009-12-18,5124.0,501_plus
SZ002325,2023-12-29,2009-12-22,5120.0,501_plus
SZ002326,2023-12-29,2009-12-22,5120.0,501_plus
SZ002327,2023-12-29,2009-12-30,5112.0,501_plus
SZ002328,2023-12-29,2009-12-30,5112.0,501_plus
SZ002329,2023-12-29,2010-01-06,5105.0,501_plus
SZ002330,2023-12-29,2010-01-06,5105.0,501_plus
SZ002331,2023-12-29,2010-01-06,5105.0,501_plus
SZ002332,2023-12-29,2010-01-12,5099.0,501_plus
SZ002333,2023-12-29,2010-01-12,5099.0,501_plus
SZ002334,2023-12-29,2010-01-13,5098.0,501_plus
SZ002335,2023-12-29,2010-01-13,5098.0,501_plus
SZ002336,2023-12-29,2010-01-13,5098.0,501_plus
SZ002337,2023-12-29,2010-01-15,5096.0,501_plus
SZ002338,2023-12-29,2010-01-15,5096.0,501_plus
SZ002339,2023-12-29,2010-01-22,5089.0,501_plus
SZ002340,2023-12-29,2010-01-22,5089.0,501_plus
SZ002341,2023-12-29,2010-01-22,5089.0,501_plus
SZ002342,2023-12-29,2010-01-26,5085.0,501_plus
SZ002343,2023-12-29,2010-01-26,5085.0,501_plus
SZ002344,2023-12-29,2010-01-26,5085.0,501_plus
SZ002345,2023-12-29,2010-01-28,5083.0,501_plus
SZ002346,2023-12-29,2010-01-28,5083.0,501_plus
SZ002347,2023-12-29,2010-01-28,5083.0,501_plus
SZ002348,2023-12-29,2010-02-03,5077.0,501_plus
SZ002349,2023-12-29,2010-02-03,5077.0,501_plus
SZ002350,2023-12-29,2010-02-03,5077.0,501_plus
SZ002351,2023-12-29,2010-02-05,5075.0,501_plus
SZ002352,2023-12-29,2010-02-05,5075.0,501_plus
SZ002353,2023-12-29,2010-02-05,5075.0,501_plus
SZ002354,2023-12-29,2010-02-09,5071.0,501_plus
SZ002355,2023-12-29,2010-02-09,5071.0,501_plus
SZ002356,2023-12-29,2010-02-09,5071.0,501_plus
SZ002357,2023-12-29,2010-02-10,5070.0,501_plus
SZ002358,2023-12-29,2010-02-10,5070.0,501_plus
SZ002360,2023-12-29,2010-03-03,5049.0,501_plus
SZ002361,2023-12-29,2010-03-03,5049.0,501_plus
SZ002362,2023-12-29,2010-03-03,5049.0,501_plus
SZ002363,2023-12-29,2010-03-05,5047.0,501_plus
SZ002364,2023-12-29,2010-03-05,5047.0,501_plus
SZ002365,2023-12-29,2010-03-05,5047.0,501_plus
SZ002366,2023-12-29,2010-03-12,5040.0,501_plus
SZ002367,2023-12-29,2010-03-12,5040.0,501_plus
SZ002368,2023-12-29,2010-03-12,5040.0,501_plus
SZ002369,2023-12-29,2010-03-16,5036.0,501_plus
SZ002370,2023-12-29,2010-03-16,5036.0,501_plus
SZ002371,2023-12-29,2010-03-16,5036.0,501_plus
SZ002372,2023-12-29,2010-03-18,5034.0,501_plus
SZ002373,2023-12-29,2010-03-18,5034.0,501_plus
SZ002374,2023-12-29,2010-03-18,5034.0,501_plus
SZ002375,2023-12-29,2010-03-23,5029.0,501_plus
SZ002376,2023-12-29,2010-03-23,5029.0,501_plus
SZ002377,2023-12-29,2010-03-23,5029.0,501_plus
SZ002378,2023-12-29,2010-03-31,5021.0,501_plus
SZ002379,2023-12-29,2010-03-31,5021.0,501_plus
SZ002380,2023-12-29,2010-03-31,5021.0,501_plus
SZ002381,2023-12-29,2010-04-02,5019.0,501_plus
SZ002382,2023-12-29,2010-04-02,5019.0,501_plus
SZ002383,2023-12-29,2010-04-02,5019.0,501_plus
SZ002384,2023-12-29,2010-04-09,5012.0,501_plus
SZ002385,2023-12-29,2010-04-09,5012.0,501_plus
SZ002386,2023-12-29,2010-04-09,5012.0,501_plus
SZ002387,2023-12-29,2010-04-13,5008.0,501_plus
SZ002388,2023-12-29,2010-04-13,5008.0,501_plus
SZ002389,2023-12-29,2010-04-13,5008.0,501_plus
SZ002390,2023-12-29,2010-04-16,5005.0,501_plus
SZ002391,2023-12-29,2010-04-16,5005.0,501_plus
SZ002392,2023-12-29,2010-04-23,4998.0,501_plus
SZ002393,2023-12-29,2010-04-23,4998.0,501_plus
SZ002394,2023-12-29,2010-04-23,4998.0,501_plus
SZ002395,2023-12-29,2010-04-29,4992.0,501_plus
SZ002396,2023-12-29,2010-06-23,4937.0,501_plus
SZ002397,2023-12-29,2010-04-29,4992.0,501_plus
SZ002398,2023-12-29,2010-05-06,4985.0,501_plus
SZ002399,2023-12-29,2010-05-06,4985.0,501_plus
SZ002400,2023-12-29,2010-05-06,4985.0,501_plus
SZ002401,2023-12-29,2010-05-06,4985.0,501_plus
SZ002402,2023-12-29,2010-05-11,4980.0,501_plus
SZ002403,2023-12-29,2010-05-11,4980.0,501_plus
SZ002404,2023-12-29,2010-05-11,4980.0,501_plus
SZ002405,2023-12-29,2010-05-18,4973.0,501_plus
SZ002406,2023-12-29,2010-05-18,4973.0,501_plus
SZ002407,2023-12-29,2010-05-18,4973.0,501_plus
SZ002408,2023-12-29,2010-05-18,4973.0,501_plus
SZ002409,2023-12-29,2010-05-25,4966.0,501_plus
SZ002410,2023-12-29,2010-05-25,4966.0,501_plus
SZ002412,2023-12-29,2010-05-25,4966.0,501_plus
SZ002413,2023-12-29,2010-05-28,4963.0,501_plus
SZ002414,2023-12-29,2010-07-16,4914.0,501_plus
SZ002415,2023-12-29,2010-05-28,4963.0,501_plus
SZ002416,2023-12-29,2010-05-28,4963.0,501_plus
SZ002418,2023-12-29,2010-06-01,4959.0,501_plus
SZ002419,2023-12-29,2010-06-01,4959.0,501_plus
SZ002420,2023-12-29,2010-06-01,4959.0,501_plus
SZ002421,2023-12-29,2010-06-03,4957.0,501_plus
SZ002422,2023-12-29,2010-06-03,4957.0,501_plus
SZ002423,2023-12-29,2010-06-03,4957.0,501_plus
SZ002424,2023-12-29,2010-06-03,4957.0,501_plus
SZ002425,2023-12-29,2010-06-08,4952.0,501_plus
SZ002426,2023-12-29,2010-06-08,4952.0,501_plus
SZ002427,2023-12-29,2010-06-08,4952.0,501_plus
SZ002428,2023-12-29,2010-06-08,4952.0,501_plus
SZ002429,2023-12-29,2010-06-10,4950.0,501_plus
SZ002430,2023-12-29,2010-06-10,4950.0,501_plus
SZ002431,2023-12-29,2010-06-10,4950.0,501_plus
SZ002432,2023-12-29,2010-06-10,4950.0,501_plus
SZ002433,2023-12-29,2010-06-18,4942.0,501_plus
SZ002434,2023-12-29,2010-06-18,4942.0,501_plus
SZ002435,2023-12-29,2010-06-18,4942.0,501_plus
SZ002436,2023-12-29,2010-06-18,4942.0,501_plus
SZ002437,2023-12-29,2010-06-23,4937.0,501_plus
SZ002438,2023-12-29,2010-06-23,4937.0,501_plus
SZ002439,2023-12-29,2010-06-23,4937.0,501_plus
SZ002440,2023-12-29,2010-07-06,4924.0,501_plus
SZ002441,2023-12-29,2010-07-06,4924.0,501_plus
SZ002442,2023-12-29,2010-07-06,4924.0,501_plus
SZ002443,2023-12-29,2010-07-06,4924.0,501_plus
SZ002444,2023-12-29,2010-07-13,4917.0,501_plus
SZ002445,2023-12-29,2010-07-13,4917.0,501_plus
SZ002446,2023-12-29,2010-07-13,4917.0,501_plus
SZ002448,2023-12-29,2010-07-16,4914.0,501_plus
SZ002449,2023-12-29,2010-07-16,4914.0,501_plus
SZ002451,2023-12-29,2010-07-20,4910.0,501_plus
SZ002452,2023-12-29,2010-07-20,4910.0,501_plus
SZ002453,2023-12-29,2010-07-20,4910.0,501_plus
SZ002454,2023-12-29,2010-07-20,4910.0,501_plus
SZ002455,2023-12-29,2010-08-03,4896.0,501_plus
SZ002456,2023-12-29,2010-08-03,4896.0,501_plus
SZ002457,2023-12-29,2010-08-03,4896.0,501_plus
SZ002458,2023-12-29,2010-08-10,4889.0,501_plus
SZ002459,2023-12-29,2010-08-10,4889.0,501_plus
SZ002460,2023-12-29,2010-08-10,4889.0,501_plus
SZ002461,2023-12-29,2010-08-18,4881.0,501_plus
SZ002462,2023-12-29,2010-08-18,4881.0,501_plus
SZ002463,2023-12-29,2010-08-18,4881.0,501_plus
SZ002465,2023-12-29,2010-08-31,4868.0,501_plus
SZ002466,2023-12-29,2010-08-31,4868.0,501_plus
SZ002467,2023-12-29,2010-09-08,4860.0,501_plus
SZ002468,2023-12-29,2010-09-08,4860.0,501_plus
SZ002469,2023-12-29,2010-09-08,4860.0,501_plus
SZ002470,2023-12-29,2010-09-08,4860.0,501_plus
SZ002471,2023-12-29,2010-09-10,4858.0,501_plus
SZ002472,2023-12-29,2010-09-10,4858.0,501_plus
SZ002474,2023-12-29,2010-09-15,4853.0,501_plus
SZ002475,2023-12-29,2010-09-15,4853.0,501_plus
SZ002476,2023-12-29,2010-09-15,4853.0,501_plus
SZ002478,2023-12-29,2010-09-21,4847.0,501_plus
SZ002479,2023-12-29,2010-09-21,4847.0,501_plus
SZ002480,2023-12-29,2010-09-21,4847.0,501_plus
SZ002481,2023-12-29,2010-09-21,4847.0,501_plus
SZ002482,2023-12-29,2010-09-29,4839.0,501_plus
SZ002483,2023-12-29,2010-09-29,4839.0,501_plus
SZ002484,2023-12-29,2010-09-29,4839.0,501_plus
SZ002485,2023-12-29,2010-10-15,4823.0,501_plus
SZ002486,2023-12-29,2010-10-15,4823.0,501_plus
SZ002487,2023-12-29,2010-10-15,4823.0,501_plus
SZ002488,2023-12-29,2010-10-21,4817.0,501_plus
SZ002489,2023-12-29,2010-10-21,4817.0,501_plus
SZ002490,2023-12-29,2010-10-21,4817.0,501_plus
SZ002491,2023-12-29,2010-10-21,4817.0,501_plus
SZ002492,2023-12-29,2010-11-02,4805.0,501_plus
SZ002493,2023-12-29,2010-11-02,4805.0,501_plus
SZ002494,2023-12-29,2010-11-02,4805.0,501_plus
SZ002495,2023-12-29,2010-11-02,4805.0,501_plus
SZ002496,2023-12-29,2010-11-09,4798.0,501_plus
SZ002497,2023-12-29,2010-11-09,4798.0,501_plus
SZ002498,2023-12-29,2010-11-09,4798.0,501_plus
SZ002500,2023-12-29,2010-11-15,4792.0,501_plus
SZ002501,2023-12-29,2010-11-17,4790.0,501_plus
SZ002502,2023-12-29,2010-11-17,4790.0,501_plus
SZ002505,2023-12-29,2010-11-18,4789.0,501_plus
SZ002506,2023-12-29,2010-11-18,4789.0,501_plus
SZ002507,2023-12-29,2010-11-23,4784.0,501_plus
SZ002508,2023-12-29,2010-11-23,4784.0,501_plus
SZ002510,2023-12-29,2010-11-25,4782.0,501_plus
SZ002511,2023-12-29,2010-11-25,4782.0,501_plus
SZ002512,2023-12-29,2010-12-03,4774.0,501_plus
SZ002513,2023-12-29,2010-12-03,4774.0,501_plus
SZ002514,2023-12-29,2010-12-03,4774.0,501_plus
SZ002515,2023-12-29,2010-12-03,4774.0,501_plus
SZ002516,2023-12-29,2010-12-07,4770.0,501_plus
SZ002517,2023-12-29,2010-12-07,4770.0,501_plus
SZ002518,2023-12-29,2010-12-07,4770.0,501_plus
SZ002519,2023-12-29,2010-12-07,4770.0,501_plus
SZ002520,2023-12-29,2010-12-10,4767.0,501_plus
SZ002521,2023-12-29,2010-12-10,4767.0,501_plus
SZ002522,2023-12-29,2010-12-10,4767.0,501_plus
SZ002523,2023-12-29,2010-12-10,4767.0,501_plus
SZ002524,2023-12-29,2010-12-17,4760.0,501_plus
SZ002526,2023-12-29,2010-12-17,4760.0,501_plus
SZ002527,2023-12-29,2010-12-24,4753.0,501_plus
SZ002528,2023-12-29,2010-12-24,4753.0,501_plus
SZ002529,2023-12-29,2010-12-24,4753.0,501_plus
SZ002530,2023-12-29,2010-12-31,4746.0,501_plus
SZ002531,2023-12-29,2010-12-31,4746.0,501_plus
SZ002532,2023-12-29,2010-12-31,4746.0,501_plus
SZ002533,2023-12-29,2010-12-31,4746.0,501_plus
SZ002534,2023-12-29,2011-01-10,4736.0,501_plus
SZ002535,2023-12-29,2011-01-11,4735.0,501_plus
SZ002536,2023-12-29,2011-01-11,4735.0,501_plus
SZ002537,2023-12-29,2011-01-10,4736.0,501_plus
SZ002538,2023-12-29,2011-01-18,4728.0,501_plus
SZ002539,2023-12-29,2011-01-18,4728.0,501_plus
SZ002540,2023-12-29,2011-01-18,4728.0,501_plus
SZ002541,2023-12-29,2011-01-18,4728.0,501_plus
SZ002542,2023-12-29,2011-01-28,4718.0,501_plus
SZ002543,2023-12-29,2011-01-28,4718.0,501_plus
SZ002544,2023-12-29,2011-01-28,4718.0,501_plus
SZ002545,2023-12-29,2011-02-11,4704.0,501_plus
SZ002546,2023-12-29,2011-02-11,4704.0,501_plus
SZ002547,2023-12-29,2011-02-18,4697.0,501_plus
SZ002548,2023-12-29,2011-02-18,4697.0,501_plus
SZ002549,2023-12-29,2011-02-18,4697.0,501_plus
SZ002550,2023-12-29,2011-02-18,4697.0,501_plus
SZ002551,2023-12-29,2011-02-25,4690.0,501_plus
SZ002552,2023-12-29,2011-02-25,4690.0,501_plus
SZ002553,2023-12-29,2011-02-25,4690.0,501_plus
SZ002554,2023-12-29,2011-02-25,4690.0,501_plus
SZ002555,2023-12-29,2011-03-02,4685.0,501_plus
SZ002556,2023-12-29,2011-03-02,4685.0,501_plus
SZ002557,2023-12-29,2011-03-02,4685.0,501_plus
SZ002558,2023-12-29,2011-03-02,4685.0,501_plus
SZ002559,2023-12-29,2011-03-03,4684.0,501_plus
SZ002560,2023-12-29,2011-03-03,4684.0,501_plus
SZ002561,2023-12-29,2011-03-03,4684.0,501_plus
SZ002562,2023-12-29,2011-03-10,4677.0,501_plus
SZ002563,2023-12-29,2011-03-11,4676.0,501_plus
SZ002564,2023-12-29,2011-03-10,4677.0,501_plus
SZ002565,2023-12-29,2011-03-18,4669.0,501_plus
SZ002566,2023-12-29,2011-03-18,4669.0,501_plus
SZ002567,2023-12-29,2011-03-25,4662.0,501_plus
SZ002568,2023-12-29,2011-03-25,4662.0,501_plus
SZ002569,2023-12-29,2011-04-12,4644.0,501_plus
SZ002570,2023-12-29,2011-04-12,4644.0,501_plus
SZ002571,2023-12-29,2011-04-12,4644.0,501_plus
SZ002572,2023-12-29,2011-04-12,4644.0,501_plus
SZ002573,2023-12-29,2011-04-22,4634.0,501_plus
SZ002574,2023-12-29,2011-04-22,4634.0,501_plus
SZ002575,2023-12-29,2011-04-22,4634.0,501_plus
SZ002576,2023-12-29,2011-04-28,4628.0,501_plus
SZ002577,2023-12-29,2011-04-28,4628.0,501_plus
SZ002578,2023-12-29,2011-04-28,4628.0,501_plus
SZ002579,2023-12-29,2011-05-06,4620.0,501_plus
SZ002580,2023-12-29,2011-05-06,4620.0,501_plus
SZ002581,2023-12-29,2011-05-20,4606.0,501_plus
SZ002582,2023-12-29,2011-05-20,4606.0,501_plus
SZ002583,2023-12-29,2011-05-27,4599.0,501_plus
SZ002584,2023-12-29,2011-06-02,4593.0,501_plus
SZ002585,2023-12-29,2011-06-02,4593.0,501_plus
SZ002586,2023-12-29,2011-06-02,4593.0,501_plus
SZ002587,2023-12-29,2011-06-10,4585.0,501_plus
SZ002588,2023-12-29,2011-06-10,4585.0,501_plus
SZ002589,2023-12-29,2011-06-10,4585.0,501_plus
SZ002590,2023-12-29,2011-06-10,4585.0,501_plus
SZ002591,2023-12-29,2011-06-21,4574.0,501_plus
SZ002592,2023-12-29,2011-11-11,4431.0,501_plus
SZ002593,2023-12-29,2011-06-28,4567.0,501_plus
SZ002594,2023-12-29,2011-06-30,4565.0,501_plus
SZ002595,2023-12-29,2011-06-28,4567.0,501_plus
SZ002596,2023-12-29,2011-07-07,4558.0,501_plus
SZ002597,2023-12-29,2011-07-07,4558.0,501_plus
SZ002598,2023-12-29,2011-07-07,4558.0,501_plus
SZ002599,2023-12-29,2011-07-15,4550.0,501_plus
SZ002600,2023-12-29,2011-07-15,4550.0,501_plus
SZ002601,2023-12-29,2011-07-15,4550.0,501_plus
SZ002602,2023-12-29,2011-07-28,4537.0,501_plus
SZ002603,2023-12-29,2011-07-28,4537.0,501_plus
SZ002605,2023-12-29,2011-08-05,4529.0,501_plus
SZ002606,2023-12-29,2011-08-05,4529.0,501_plus
SZ002607,2023-12-29,2011-08-10,4524.0,501_plus
SZ002608,2023-12-29,2011-08-10,4524.0,501_plus
SZ002609,2023-12-29,2011-08-15,4519.0,501_plus
SZ002610,2023-12-29,2011-08-15,4519.0,501_plus
SZ002611,2023-12-29,2011-08-30,4504.0,501_plus
SZ002612,2023-12-29,2011-08-30,4504.0,501_plus
SZ002613,2023-12-29,2011-08-30,4504.0,501_plus
SZ002614,2023-12-29,2011-09-09,4494.0,501_plus
SZ002615,2023-12-29,2011-09-09,4494.0,501_plus
SZ002616,2023-12-29,2011-09-20,4483.0,501_plus
SZ002617,2023-12-29,2011-09-20,4483.0,501_plus
SZ002620,2023-12-29,2011-09-29,4474.0,501_plus
SZ002621,2023-12-29,2011-09-29,4474.0,501_plus
SZ002622,2023-12-29,2011-10-18,4455.0,501_plus
SZ002623,2023-12-29,2011-10-13,4460.0,501_plus
SZ002624,2023-12-29,2011-10-28,4445.0,501_plus
SZ002625,2023-12-29,2011-11-03,4439.0,501_plus
SZ002626,2023-12-29,2011-10-28,4445.0,501_plus
SZ002627,2023-12-29,2011-11-03,4439.0,501_plus
SZ002628,2023-12-29,2011-11-03,4439.0,501_plus
SZ002629,2023-12-29,2011-11-03,4439.0,501_plus
SZ002630,2023-12-29,2011-11-11,4431.0,501_plus
SZ002631,2023-12-29,2011-11-11,4431.0,501_plus
SZ002632,2023-12-29,2011-11-22,4420.0,501_plus
SZ002633,2023-12-29,2011-11-22,4420.0,501_plus
SZ002634,2023-12-29,2011-12-05,4407.0,501_plus
SZ002635,2023-12-29,2011-11-25,4417.0,501_plus
SZ002636,2023-12-29,2011-11-25,4417.0,501_plus
SZ002637,2023-12-29,2011-11-25,4417.0,501_plus
SZ002638,2023-12-29,2011-11-25,4417.0,501_plus
SZ002639,2023-12-29,2011-12-05,4407.0,501_plus
SZ002640,2023-12-29,2011-12-08,4404.0,501_plus
SZ002641,2023-12-29,2011-12-08,4404.0,501_plus
SZ002642,2023-12-29,2011-12-20,4392.0,501_plus
SZ002643,2023-12-29,2011-12-20,4392.0,501_plus
SZ002644,2023-12-29,2011-12-22,4390.0,501_plus
SZ002645,2023-12-29,2011-12-20,4392.0,501_plus
SZ002646,2023-12-29,2011-12-22,4390.0,501_plus
SZ002647,2023-12-29,2014-01-02,3648.0,501_plus
SZ002648,2023-12-29,2011-12-28,4384.0,501_plus
SZ002649,2023-12-29,2012-01-06,4375.0,501_plus
SZ002650,2023-12-29,2012-01-06,4375.0,501_plus
SZ002651,2023-12-29,2012-01-06,4375.0,501_plus
SZ002652,2023-12-29,2012-01-19,4362.0,501_plus
SZ002653,2023-12-29,2012-01-17,4364.0,501_plus
SZ002654,2023-12-29,2012-02-17,4333.0,501_plus
SZ002655,2023-12-29,2012-02-17,4333.0,501_plus
SZ002656,2023-12-29,2012-02-28,4322.0,501_plus
SZ002657,2023-12-29,2012-02-28,4322.0,501_plus
SZ002658,2023-12-29,2012-03-09,4312.0,501_plus
SZ002659,2023-12-29,2012-03-09,4312.0,501_plus
SZ002660,2023-12-29,2012-03-16,4305.0,501_plus
SZ002661,2023-12-29,2012-03-16,4305.0,501_plus
SZ002662,2023-12-29,2012-03-09,4312.0,501_plus
SZ002663,2023-12-29,2012-03-16,4305.0,501_plus
SZ002664,2023-12-29,2012-03-16,4305.0,501_plus
SZ002665,2023-12-29,2012-03-27,4294.0,501_plus
SZ002666,2023-12-29,2012-03-27,4294.0,501_plus
SZ002667,2023-12-29,2012-03-29,4292.0,501_plus
SZ002668,2023-12-29,2012-04-16,4274.0,501_plus
SZ002669,2023-12-29,2012-04-16,4274.0,501_plus
SZ002670,2023-12-29,2012-04-16,4274.0,501_plus
SZ002671,2023-12-29,2012-04-26,4264.0,501_plus
SZ002672,2023-12-29,2012-04-26,4264.0,501_plus
SZ002673,2023-12-29,2012-05-03,4257.0,501_plus
SZ002674,2023-12-29,2012-05-07,4253.0,501_plus
SZ002675,2023-12-29,2012-05-25,4235.0,501_plus
SZ002676,2023-12-29,2012-05-25,4235.0,501_plus
SZ002677,2023-12-29,2012-05-25,4235.0,501_plus
SZ002678,2023-12-29,2012-05-30,4230.0,501_plus
SZ002679,2023-12-29,2012-06-05,4224.0,501_plus
SZ002681,2023-12-29,2012-06-05,4224.0,501_plus
SZ002682,2023-12-29,2012-06-12,4217.0,501_plus
SZ002683,2023-12-29,2012-06-12,4217.0,501_plus
SZ002685,2023-12-29,2012-06-12,4217.0,501_plus
SZ002686,2023-12-29,2012-07-03,4196.0,501_plus
SZ002687,2023-12-29,2012-07-13,4186.0,501_plus
SZ002688,2023-12-29,2012-07-13,4186.0,501_plus
SZ002689,2023-12-29,2012-07-17,4182.0,501_plus
SZ002690,2023-12-29,2012-07-31,4168.0,501_plus
SZ002691,2023-12-29,2012-07-31,4168.0,501_plus
SZ002692,2023-12-29,2012-08-08,4160.0,501_plus
SZ002693,2023-12-29,2012-08-08,4160.0,501_plus
SZ002694,2023-12-29,2012-08-16,4152.0,501_plus
SZ002695,2023-12-29,2012-09-05,4132.0,501_plus
SZ002696,2023-12-29,2012-09-05,4132.0,501_plus
SZ002697,2023-12-29,2012-09-05,4132.0,501_plus
SZ002698,2023-12-29,2012-09-11,4126.0,501_plus
SZ002699,2023-12-29,2012-09-11,4126.0,501_plus
SZ002700,2023-12-29,2012-09-21,4116.0,501_plus
SZ002701,2023-12-29,2012-10-11,4096.0,501_plus
SZ002702,2023-12-29,2012-10-11,4096.0,501_plus
SZ002703,2023-12-29,2012-11-02,4074.0,501_plus
SZ002705,2023-12-29,2014-01-21,3629.0,501_plus
SZ002706,2023-12-29,2014-01-21,3629.0,501_plus
SZ002707,2023-12-29,2014-01-23,3627.0,501_plus
SZ002708,2023-12-29,2014-01-21,3629.0,501_plus
SZ002709,2023-12-29,2014-01-23,3627.0,501_plus
SZ002712,2023-12-29,2014-01-23,3627.0,501_plus
SZ002713,2023-12-29,2014-02-19,3600.0,501_plus
SZ002714,2023-12-29,2014-01-28,3622.0,501_plus
SZ002715,2023-12-29,2014-02-19,3600.0,501_plus
SZ002716,2023-12-29,2014-01-28,3622.0,501_plus
SZ002717,2023-12-29,2014-02-19,3600.0,501_plus
SZ002718,2023-12-29,2014-01-28,3622.0,501_plus
SZ002719,2023-12-29,2014-01-28,3622.0,501_plus
SZ002721,2023-12-29,2014-01-27,3623.0,501_plus
SZ002722,2023-12-29,2014-01-28,3622.0,501_plus
SZ002723,2023-12-29,2014-01-29,3621.0,501_plus
SZ002724,2023-12-29,2014-11-04,3342.0,501_plus
SZ002725,2023-12-29,2014-01-29,3621.0,501_plus
SZ002726,2023-12-29,2014-06-26,3473.0,501_plus
SZ002727,2023-12-29,2014-07-02,3467.0,501_plus
SZ002728,2023-12-29,2014-07-31,3438.0,501_plus
SZ002729,2023-12-29,2014-09-12,3395.0,501_plus
SZ002730,2023-12-29,2014-10-09,3368.0,501_plus
SZ002731,2023-12-29,2014-11-04,3342.0,501_plus
SZ002732,2023-12-29,2014-12-05,3311.0,501_plus
SZ002733,2023-12-29,2014-12-03,3313.0,501_plus
SZ002734,2023-12-29,2015-01-27,3258.0,501_plus
SZ002735,2023-12-29,2014-12-03,3313.0,501_plus
SZ002736,2023-12-29,2014-12-29,3287.0,501_plus
SZ002737,2023-12-29,2014-12-30,3286.0,501_plus
SZ002738,2023-12-29,2014-12-30,3286.0,501_plus
SZ002739,2023-12-29,2015-01-22,3263.0,501_plus
SZ002740,2023-12-29,2015-01-22,3263.0,501_plus
SZ002741,2023-12-29,2015-02-16,3238.0,501_plus
SZ002742,2023-12-29,2015-02-17,3237.0,501_plus
SZ002743,2023-12-29,2015-02-17,3237.0,501_plus
SZ002745,2023-12-29,2015-02-17,3237.0,501_plus
SZ002746,2023-12-29,2015-02-16,3238.0,501_plus
SZ002747,2023-12-29,2015-03-20,3206.0,501_plus
SZ002748,2023-12-29,2015-03-19,3207.0,501_plus
SZ002749,2023-12-29,2015-03-20,3206.0,501_plus
SZ002750,2023-12-29,2015-03-24,3202.0,501_plus
SZ002752,2023-12-29,2015-04-22,3173.0,501_plus
SZ002753,2023-12-29,2015-05-19,3146.0,501_plus
SZ002755,2023-12-29,2015-05-15,3150.0,501_plus
SZ002756,2023-12-29,2015-05-15,3150.0,501_plus
SZ002757,2023-12-29,2015-05-27,3138.0,501_plus
SZ002758,2023-12-29,2015-05-27,3138.0,501_plus
SZ002759,2023-12-29,2015-05-28,3137.0,501_plus
SZ002760,2023-12-29,2015-06-11,3123.0,501_plus
SZ002761,2023-12-29,2015-06-10,3124.0,501_plus
SZ002762,2023-12-29,2015-06-10,3124.0,501_plus
SZ002763,2023-12-29,2015-06-10,3124.0,501_plus
SZ002765,2023-12-29,2015-06-12,3122.0,501_plus
SZ002766,2023-12-29,2015-06-11,3123.0,501_plus
SZ002767,2023-12-29,2015-06-12,3122.0,501_plus
SZ002768,2023-12-29,2015-06-30,3104.0,501_plus
SZ002769,2023-12-29,2015-06-29,3105.0,501_plus
SZ002771,2023-12-29,2015-06-29,3105.0,501_plus
SZ002772,2023-12-29,2015-06-26,3108.0,501_plus
SZ002773,2023-12-29,2015-06-26,3108.0,501_plus
SZ002774,2023-12-29,2017-03-24,2471.0,501_plus
SZ002775,2023-12-29,2015-06-29,3105.0,501_plus
SZ002776,2023-12-29,2015-06-26,3108.0,501_plus
SZ002777,2023-12-29,2015-12-31,2920.0,501_plus
SZ002778,2023-12-29,2016-01-06,2914.0,501_plus
SZ002779,2023-12-29,2015-12-09,2942.0,501_plus
SZ002780,2023-12-29,2015-12-09,2942.0,501_plus
SZ002782,2023-12-29,2015-12-22,2929.0,501_plus
SZ002783,2023-12-29,2015-12-09,2942.0,501_plus
SZ002785,2023-12-29,2015-12-23,2928.0,501_plus
SZ002786,2023-12-29,2015-12-23,2928.0,501_plus
SZ002787,2023-12-29,2015-12-31,2920.0,501_plus
SZ002788,2023-12-29,2016-02-18,2871.0,501_plus
SZ002789,2023-12-29,2016-03-11,2849.0,501_plus
SZ002790,2023-12-29,2016-03-08,2852.0,501_plus
SZ002791,2023-12-29,2016-03-29,2831.0,501_plus
SZ002792,2023-12-29,2016-03-28,2832.0,501_plus
SZ002793,2023-12-29,2016-04-15,2814.0,501_plus
SZ002795,2023-12-29,2016-04-28,2801.0,501_plus
SZ002796,2023-12-29,2016-05-10,2789.0,501_plus
SZ002797,2023-12-29,2016-05-11,2788.0,501_plus
SZ002798,2023-12-29,2016-05-25,2774.0,501_plus
SZ002799,2023-12-29,2016-06-08,2760.0,501_plus
SZ002800,2023-12-29,2016-05-30,2769.0,501_plus
SZ002801,2023-12-29,2016-06-22,2746.0,501_plus
SZ002802,2023-12-29,2016-06-29,2739.0,501_plus
SZ002803,2023-12-29,2016-07-12,2726.0,501_plus
SZ002805,2023-12-29,2016-07-07,2731.0,501_plus
SZ002806,2023-12-29,2016-07-26,2712.0,501_plus
SZ002807,2023-12-29,2016-09-02,2674.0,501_plus
SZ002808,2023-12-29,2016-08-12,2695.0,501_plus
SZ002809,2023-12-29,2016-08-23,2684.0,501_plus
SZ002810,2023-12-29,2016-08-26,2681.0,501_plus
SZ002811,2023-12-29,2016-09-08,2668.0,501_plus
SZ002812,2023-12-29,2016-09-14,2662.0,501_plus
SZ002813,2023-12-29,2016-10-12,2634.0,501_plus
SZ002815,2023-12-29,2016-10-12,2634.0,501_plus
SZ002816,2023-12-29,2016-10-25,2621.0,501_plus
SZ002817,2023-12-29,2016-10-25,2621.0,501_plus
SZ002818,2023-12-29,2016-11-09,2606.0,501_plus
SZ002819,2023-12-29,2016-11-11,2604.0,501_plus
