outer_split_id,factor,importance_type,importance,importance_std
split_003,alpha158_CORR20,conditional_shap:momentum_proxy:q2,0.0014019671475436679,
split_003,alpha158_CORR5,conditional_shap:momentum_proxy:q2,8.253303868692662e-05,
split_003,alpha158_HIGH0,conditional_shap:momentum_proxy:q2,7.484680098921381e-05,
split_003,alpha158_IMAX30,conditional_shap:momentum_proxy:q2,0.002347822552361195,
split_003,alpha158_IMAX60,conditional_shap:momentum_proxy:q2,0.0008086437395903067,
split_003,alpha158_IMIN20,conditional_shap:momentum_proxy:q2,0.001420644831133749,
split_003,alpha158_IMIN5,conditional_shap:momentum_proxy:q2,0.000528854875934281,
split_003,alpha158_KLEN,conditional_shap:momentum_proxy:q2,0.011706938879229014,
split_003,alpha158_KLOW,conditional_shap:momentum_proxy:q2,0.002673625285041934,
split_003,alpha158_KMID,conditional_shap:momentum_proxy:q2,1.6078632895594474e-05,
split_003,alpha158_KUP,conditional_shap:momentum_proxy:q2,0.0008066324978423619,
split_003,alpha158_LOW0,conditional_shap:momentum_proxy:q2,0.00016765052171644048,
split_003,alpha158_MAX5,conditional_shap:momentum_proxy:q2,0.006265239647278864,
split_003,alpha158_MIN10,conditional_shap:momentum_proxy:q2,0.007635793369350794,
split_003,alpha158_QTLD10,conditional_shap:momentum_proxy:q2,0.00014858879363422275,
split_003,alpha158_QTLD5,conditional_shap:momentum_proxy:q2,0.0002501603408391914,
split_003,alpha158_RSQR30,conditional_shap:momentum_proxy:q2,0.0021839435285336247,
split_003,alpha158_STD60,conditional_shap:momentum_proxy:q2,0.005946281144010026,
split_003,alpha158_VMA60,conditional_shap:momentum_proxy:q2,0.0007270815040034835,
split_003,alpha158_VSTD5,conditional_shap:momentum_proxy:q2,0.00010955946512176101,
split_003,alpha158_VSUMD20,conditional_shap:momentum_proxy:q2,0.00027132218944084355,
split_003,alpha158_VSUMD60,conditional_shap:momentum_proxy:q2,0.0004024453171637941,
split_003,alpha360_VOLUME12,conditional_shap:momentum_proxy:q2,0.0001358137723179057,
split_003,alpha360_VOLUME38,conditional_shap:momentum_proxy:q2,0.0002498689435234459,
split_003,amount_cv_20,conditional_shap:momentum_proxy:q2,0.0016991867220138121,
split_003,amount_mean_20,conditional_shap:momentum_proxy:q2,0.01940911960980568,
split_003,corr_ret_amount_20,conditional_shap:momentum_proxy:q2,0.00040348007498899614,
split_003,kunquant_alpha101_alpha002,conditional_shap:momentum_proxy:q2,0.0,
split_003,kunquant_alpha101_alpha003,conditional_shap:momentum_proxy:q2,0.00013470908534565491,
split_003,kunquant_alpha101_alpha005,conditional_shap:momentum_proxy:q2,0.0011833374974773853,
split_003,kunquant_alpha101_alpha011,conditional_shap:momentum_proxy:q2,0.0012889366285826,
split_003,kunquant_alpha101_alpha012,conditional_shap:momentum_proxy:q2,4.626152761660791e-06,
split_003,kunquant_alpha101_alpha013,conditional_shap:momentum_proxy:q2,0.0027651444157950466,
split_003,kunquant_alpha101_alpha020,conditional_shap:momentum_proxy:q2,0.0007597539605970061,
split_003,kunquant_alpha101_alpha024,conditional_shap:momentum_proxy:q2,0.0012301816626442755,
split_003,kunquant_alpha101_alpha026,conditional_shap:momentum_proxy:q2,0.00021074725157637898,
split_003,kunquant_alpha101_alpha043,conditional_shap:momentum_proxy:q2,1.1471454339105986e-05,
split_003,kunquant_alpha101_alpha050,conditional_shap:momentum_proxy:q2,0.00022615509088742605,
split_003,kunquant_alpha101_alpha055,conditional_shap:momentum_proxy:q2,6.464350240862108e-05,
split_003,kunquant_alpha101_alpha062,conditional_shap:momentum_proxy:q2,0.00010998453882031295,
split_003,kunquant_alpha101_alpha071,conditional_shap:momentum_proxy:q2,0.0014681524009807912,
split_003,kunquant_alpha101_alpha072,conditional_shap:momentum_proxy:q2,0.0017733899587887218,
split_003,kunquant_alpha101_alpha094,conditional_shap:momentum_proxy:q2,0.0023204983698835394,
split_003,ta_trend_adx_pos,conditional_shap:momentum_proxy:q2,0.004546667868273088,
split_003,ta_trend_dpo,conditional_shap:momentum_proxy:q2,0.0001613279520154505,
split_003,ta_trend_mass_index,conditional_shap:momentum_proxy:q2,0.0006623249981605416,
split_003,ta_volatility_bbhi,conditional_shap:momentum_proxy:q2,0.0,
split_003,ta_volume_em,conditional_shap:momentum_proxy:q2,0.00024582937830995105,
split_003,alpha158_CORD10,conditional_shap:momentum_proxy:q3,0.00021476988820532175,
split_003,alpha158_CORD20,conditional_shap:momentum_proxy:q3,0.0013845342393908047,
split_003,alpha158_CORD5,conditional_shap:momentum_proxy:q3,8.845348194530139e-05,
split_003,alpha158_CORR10,conditional_shap:momentum_proxy:q3,0.0017514082066645844,
split_003,alpha158_CORR20,conditional_shap:momentum_proxy:q3,0.0014807829673073641,
split_003,alpha158_CORR5,conditional_shap:momentum_proxy:q3,0.00013271596848982823,
split_003,alpha158_HIGH0,conditional_shap:momentum_proxy:q3,8.791082940847298e-05,
split_003,alpha158_IMAX30,conditional_shap:momentum_proxy:q3,0.0033890761495786372,
split_003,alpha158_IMAX60,conditional_shap:momentum_proxy:q3,0.0007793222129322065,
split_003,alpha158_IMIN20,conditional_shap:momentum_proxy:q3,0.002374455217776674,
split_003,alpha158_IMIN5,conditional_shap:momentum_proxy:q3,0.0005913344263094339,
split_003,alpha158_KLEN,conditional_shap:momentum_proxy:q3,0.011609252099401807,
split_003,alpha158_KLOW,conditional_shap:momentum_proxy:q3,0.00293170103873204,
split_003,alpha158_KMID,conditional_shap:momentum_proxy:q3,4.705103256013485e-05,
split_003,alpha158_KUP,conditional_shap:momentum_proxy:q3,0.0007929711691427618,
split_003,alpha158_LOW0,conditional_shap:momentum_proxy:q3,0.00021100608327592152,
split_003,alpha158_MAX5,conditional_shap:momentum_proxy:q3,0.004185340932096551,
split_003,alpha158_MIN10,conditional_shap:momentum_proxy:q3,0.009577488055403996,
split_003,alpha158_QTLD10,conditional_shap:momentum_proxy:q3,8.666641124413896e-05,
split_003,alpha158_QTLD5,conditional_shap:momentum_proxy:q3,0.000577481825296865,
split_003,alpha158_RSQR30,conditional_shap:momentum_proxy:q3,0.0023614130674930144,
split_003,alpha158_STD60,conditional_shap:momentum_proxy:q3,0.00495484753828772,
split_003,alpha158_VMA60,conditional_shap:momentum_proxy:q3,0.0003338395015001954,
split_003,alpha158_VSTD5,conditional_shap:momentum_proxy:q3,8.21330854167172e-05,
split_003,alpha158_VSUMD20,conditional_shap:momentum_proxy:q3,0.0001716597452434797,
split_003,alpha158_VSUMD60,conditional_shap:momentum_proxy:q3,0.0014107664862886948,
split_003,alpha360_VOLUME12,conditional_shap:momentum_proxy:q3,7.501064404886941e-05,
split_003,alpha360_VOLUME38,conditional_shap:momentum_proxy:q3,0.0002474430658676232,
split_003,amount_cv_20,conditional_shap:momentum_proxy:q3,0.0008713451129539579,
split_003,amount_mean_20,conditional_shap:momentum_proxy:q3,0.03427879317225193,
split_003,corr_ret_amount_20,conditional_shap:momentum_proxy:q3,0.0012217103345373342,
split_003,kunquant_alpha101_alpha002,conditional_shap:momentum_proxy:q3,0.0,
split_003,kunquant_alpha101_alpha003,conditional_shap:momentum_proxy:q3,0.0001484776140274471,
split_003,kunquant_alpha101_alpha005,conditional_shap:momentum_proxy:q3,0.0009322334305690254,
split_003,kunquant_alpha101_alpha011,conditional_shap:momentum_proxy:q3,0.0012325121383022731,
split_003,kunquant_alpha101_alpha012,conditional_shap:momentum_proxy:q3,2.2447892987995063e-05,
split_003,kunquant_alpha101_alpha013,conditional_shap:momentum_proxy:q3,0.0028874666002175996,
split_003,kunquant_alpha101_alpha020,conditional_shap:momentum_proxy:q3,0.0011004419565125425,
split_003,kunquant_alpha101_alpha024,conditional_shap:momentum_proxy:q3,0.0027853486906566608,
split_003,kunquant_alpha101_alpha026,conditional_shap:momentum_proxy:q3,0.00036245557891135464,
split_003,kunquant_alpha101_alpha043,conditional_shap:momentum_proxy:q3,1.6904357408113097e-05,
split_003,kunquant_alpha101_alpha050,conditional_shap:momentum_proxy:q3,0.00026293335509564264,
split_003,kunquant_alpha101_alpha055,conditional_shap:momentum_proxy:q3,8.222508083672357e-05,
split_003,kunquant_alpha101_alpha062,conditional_shap:momentum_proxy:q3,0.0001172008643485241,
split_003,kunquant_alpha101_alpha071,conditional_shap:momentum_proxy:q3,0.001621405902277736,
split_003,kunquant_alpha101_alpha072,conditional_shap:momentum_proxy:q3,0.002642236156393162,
split_003,kunquant_alpha101_alpha094,conditional_shap:momentum_proxy:q3,0.0035060411447067757,
split_003,ta_trend_adx_pos,conditional_shap:momentum_proxy:q3,0.007147088070836691,
split_003,ta_trend_dpo,conditional_shap:momentum_proxy:q3,9.919540657666647e-05,
split_003,ta_trend_mass_index,conditional_shap:momentum_proxy:q3,0.0012059680462112752,
split_003,ta_volatility_bbhi,conditional_shap:momentum_proxy:q3,0.0,
split_003,ta_volume_em,conditional_shap:momentum_proxy:q3,0.00029009303736645526,
split_003,alpha158_CORD10,conditional_shap:momentum_proxy:q1,0.0001934529664377949,
split_003,alpha158_CORD20,conditional_shap:momentum_proxy:q1,0.0007821386012316512,
split_003,alpha158_CORD5,conditional_shap:momentum_proxy:q1,7.977333480025142e-05,
split_003,alpha158_CORR10,conditional_shap:momentum_proxy:q1,0.0013843907911446742,
split_003,alpha158_CORR20,conditional_shap:momentum_proxy:q1,0.0014943929278075346,
split_003,alpha158_CORR5,conditional_shap:momentum_proxy:q1,9.189877881486453e-05,
split_003,alpha158_HIGH0,conditional_shap:momentum_proxy:q1,5.7956593448490014e-05,
split_003,alpha158_IMAX30,conditional_shap:momentum_proxy:q1,0.0027988559354249682,
split_003,alpha158_IMAX60,conditional_shap:momentum_proxy:q1,0.0008310701545474271,
split_003,alpha158_IMIN20,conditional_shap:momentum_proxy:q1,0.0023776866294007897,
split_003,alpha158_IMIN5,conditional_shap:momentum_proxy:q1,0.0005411383570318671,
split_003,alpha158_KLEN,conditional_shap:momentum_proxy:q1,0.00845775646127145,
split_003,alpha158_KLOW,conditional_shap:momentum_proxy:q1,0.002119181813913349,
split_003,alpha158_KMID,conditional_shap:momentum_proxy:q1,1.01866208976786e-05,
split_003,alpha158_KUP,conditional_shap:momentum_proxy:q1,0.0006685608964439928,
split_003,alpha158_LOW0,conditional_shap:momentum_proxy:q1,0.0001483028357310441,
split_003,alpha158_MAX5,conditional_shap:momentum_proxy:q1,0.004068362758009678,
split_003,alpha158_MIN10,conditional_shap:momentum_proxy:q1,0.00701438768190287,
split_003,alpha158_QTLD10,conditional_shap:momentum_proxy:q1,0.0001495630370648899,
split_003,alpha158_QTLD5,conditional_shap:momentum_proxy:q1,0.0001697293373694152,
split_003,alpha158_RSQR30,conditional_shap:momentum_proxy:q1,0.003217493524784306,
split_003,alpha158_STD60,conditional_shap:momentum_proxy:q1,0.0042062483373807155,
split_003,alpha158_VMA60,conditional_shap:momentum_proxy:q1,0.0007061002329231316,
split_003,alpha158_VSTD5,conditional_shap:momentum_proxy:q1,8.00912111867375e-05,
split_003,alpha158_VSUMD20,conditional_shap:momentum_proxy:q1,0.0003111353634597348,
split_003,alpha158_VSUMD60,conditional_shap:momentum_proxy:q1,0.0002446120306604021,
split_003,alpha360_VOLUME12,conditional_shap:momentum_proxy:q1,0.0001340366893517145,
split_003,alpha360_VOLUME38,conditional_shap:momentum_proxy:q1,0.0002998307448188515,
split_003,amount_cv_20,conditional_shap:momentum_proxy:q1,0.0016974972899351077,
split_003,amount_mean_20,conditional_shap:momentum_proxy:q1,0.018463052484373747,
split_003,corr_ret_amount_20,conditional_shap:momentum_proxy:q1,0.0002920710905247987,
split_003,kunquant_alpha101_alpha002,conditional_shap:momentum_proxy:q1,0.0,
split_003,kunquant_alpha101_alpha003,conditional_shap:momentum_proxy:q1,0.00014748590609698348,
split_003,kunquant_alpha101_alpha005,conditional_shap:momentum_proxy:q1,0.0011854341931432845,
split_003,kunquant_alpha101_alpha011,conditional_shap:momentum_proxy:q1,0.001413063416762468,
split_003,kunquant_alpha101_alpha012,conditional_shap:momentum_proxy:q1,3.9136247722286165e-06,
split_003,kunquant_alpha101_alpha013,conditional_shap:momentum_proxy:q1,0.0023407448784870393,
split_003,kunquant_alpha101_alpha020,conditional_shap:momentum_proxy:q1,0.0006521636860751398,
split_003,kunquant_alpha101_alpha024,conditional_shap:momentum_proxy:q1,0.0009090607472267026,
split_003,kunquant_alpha101_alpha026,conditional_shap:momentum_proxy:q1,0.00016651114765826045,
split_003,kunquant_alpha101_alpha043,conditional_shap:momentum_proxy:q1,1.6232387963936106e-05,
split_003,kunquant_alpha101_alpha050,conditional_shap:momentum_proxy:q1,0.00022869187148411198,
split_003,kunquant_alpha101_alpha055,conditional_shap:momentum_proxy:q1,8.995829409401393e-05,
split_003,kunquant_alpha101_alpha062,conditional_shap:momentum_proxy:q1,0.00013502901093844367,
split_003,kunquant_alpha101_alpha071,conditional_shap:momentum_proxy:q1,0.001579429380895183,
split_003,kunquant_alpha101_alpha072,conditional_shap:momentum_proxy:q1,0.0019487446390552743,
split_003,kunquant_alpha101_alpha094,conditional_shap:momentum_proxy:q1,0.002144055970131974,
split_003,ta_trend_adx_pos,conditional_shap:momentum_proxy:q1,0.003566922749125138,
split_003,ta_trend_dpo,conditional_shap:momentum_proxy:q1,0.00013001841304665897,
split_003,ta_trend_mass_index,conditional_shap:momentum_proxy:q1,0.0006541755054951091,
split_003,ta_volatility_bbhi,conditional_shap:momentum_proxy:q1,0.0,
split_003,ta_volume_em,conditional_shap:momentum_proxy:q1,0.00017855602198112118,
